type,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,isFraud
1,1931.05,12477.0,10545.95,181550.35,183481.4,0
1,115540.43,0.0,0.0,1198674.21,1314214.64,0
1,92971.06,0.0,0.0,3128371.06,3221342.12,0
1,7300.27,25802.0,18501.73,0.0,7300.27,0
1,265778.98,0.0,0.0,4379756.4,4645535.38,0
1,103749.21,10352.0,0.0,0.0,103749.21,0
0,174468.87,1352.0,0.0,424173.65,598642.52,0
0,90448.37,0.0,0.0,2833511.13,2676806.25,0
1,374334.99,100328.52,0.0,4757428.7,5131763.69,0
1,53559.04,251889.0,198329.96,6143209.91,6196768.95,0
1,374787.63,0.0,0.0,1351245.51,1726033.14,0
1,37790.48,0.0,0.0,97218.58,135009.07,0
1,235384.57,14765.0,0.0,5843.21,241227.78,0
1,88614.12,452018.99,363404.87,38553176.73,38641790.84,0
1,232807.78,270717.0,37909.22,342661.61,575469.39,0
1,190937.26,11207.0,0.0,0.0,190937.26,0
1,83791.42,247905.0,164113.58,0.0,83791.42,0
1,243897.76,229344.24,0.0,10766491.2,10588557.25,0
1,171355.64,32147.0,0.0,186735.26,358090.9,0
0,556196.34,0.0,0.0,883711.49,1439907.83,0
0,943663.21,0.0,0.0,1475256.45,2418919.66,0
0,84410.02,0.0,0.0,278940.99,583934.55,0
1,280314.06,0.0,0.0,1980421.57,2260735.62,0
1,268647.97,9493.8,0.0,10146995.9,10415643.87,0
1,135306.8,0.0,0.0,3892438.39,4027745.19,0
1,157709.05,0.0,0.0,1216083.48,1373792.52,0
1,131669.53,0.0,0.0,449281.67,580951.2,0
1,178796.11,0.0,0.0,509182.89,687979.0,0
1,195503.72,105271.0,0.0,0.0,195503.72,0
1,268391.92,72765.0,0.0,2340643.79,2609035.71,0
1,186471.99,143864.0,0.0,191241.73,377713.72,0
1,64231.32,0.0,0.0,670357.94,734589.27,0
1,13880.58,0.0,0.0,122113.86,135994.44,0
1,86559.28,382147.79,295588.51,368405.92,454965.2,0
1,138478.99,0.0,0.0,215597.72,354076.71,0
0,1966359.63,9809.0,0.0,90334.05,2249275.37,0
0,384284.62,0.0,0.0,468654.0,852938.62,0
1,212547.63,0.0,0.0,368416.68,580964.31,0
1,92693.2,0.0,0.0,158649.18,251342.38,0
1,47200.81,21937.0,0.0,707894.37,755095.18,0
1,230586.71,0.0,0.0,2080583.16,2311169.87,0
1,518670.07,6387.0,0.0,13441.45,532111.52,0
1,341367.54,128021.0,0.0,282267.8,623635.34,0
1,8032.07,0.0,0.0,151270.82,159302.89,0
1,89797.17,0.0,0.0,127685.49,217482.66,0
0,68398.57,0.0,0.0,1117478.36,1185876.93,0
1,251471.15,5723.0,0.0,0.0,251471.15,0
0,153274.28,0.0,0.0,1197153.72,1350428.0,0
1,29909.57,40789.0,10879.43,3839014.0,3868923.57,0
1,97839.0,0.0,0.0,2988943.88,3086782.88,0
1,17915.02,9391.0,0.0,237910.97,255825.99,0
1,163388.35,171969.0,8580.65,0.0,163388.35,0
1,17354.35,0.0,0.0,10099836.87,10117191.23,0
0,289238.48,30820.0,0.0,5507.06,294745.54,0
1,213656.39,20894.0,0.0,0.0,213656.39,0
1,60132.9,148748.0,88615.1,122044.3,182177.21,0
1,609311.49,0.0,0.0,2099440.98,2708752.47,0
1,175316.59,12042.0,0.0,2479.26,177795.84,0
1,128121.2,0.0,0.0,409111.36,537232.57,0
1,28461.04,30468.0,2006.96,0.0,28461.04,0
0,305516.59,157630.97,0.0,1797812.65,2103329.24,0
1,334195.59,99290.0,0.0,0.0,334195.59,0
1,384014.12,0.0,0.0,419387.4,803401.52,0
1,90666.65,0.0,0.0,2203653.07,2294319.73,0
1,291300.59,0.0,0.0,7687345.33,7978645.92,0
1,198707.81,57893.0,0.0,74957.93,273665.74,0
1,27466.53,2015.0,0.0,140806.08,168272.61,0
1,60485.54,0.0,0.0,183649.6,244135.14,0
1,354790.06,0.0,0.0,2760963.57,3115753.62,0
0,445107.25,21236.0,0.0,186904.26,632011.51,0
1,146207.82,245310.0,99102.18,1589289.45,1735497.26,0
1,42453.35,0.0,0.0,252024.36,294477.71,0
0,675776.81,0.0,0.0,1202171.06,1877947.87,0
1,157429.49,6055.0,0.0,0.0,157429.49,0
1,25852.71,224850.26,198997.55,376297.21,402149.92,0
1,174950.44,9516.0,0.0,0.0,174950.44,0
1,167133.52,41830.0,0.0,267138.34,1000156.45,0
1,8252.26,262970.14,254717.88,979110.28,987362.55,0
1,112481.29,0.0,0.0,284548.16,397029.45,0
1,247538.16,349.0,0.0,0.0,247538.16,0
1,118447.02,67068.0,0.0,0.0,118447.02,0
1,284655.11,0.0,0.0,421473.37,706128.48,0
1,431222.2,1857576.09,1426353.89,163272.4,0.0,0
1,237882.73,0.0,0.0,467935.16,705817.89,0
0,4114898.88,0.0,0.0,13868139.01,17983037.9,0
1,185514.63,50646.47,0.0,1212418.27,1397932.91,0
1,4365.79,0.0,0.0,183511.74,187877.53,0
1,134615.43,32695.5,0.0,1334138.12,1468753.55,0
1,59336.28,20620.0,0.0,884520.23,687422.15,0
1,203645.74,41395.0,0.0,514173.5,717819.24,0
1,443919.43,59944.0,0.0,108934.15,552853.57,0
0,2702.72,0.0,0.0,709953.12,712655.84,0
0,444558.18,1536.0,0.0,4659118.13,5103676.31,0
1,184128.99,0.0,0.0,855086.06,1039215.06,0
1,398603.12,105558.0,0.0,0.0,398603.12,0
1,164512.88,81716.0,0.0,52976.85,217489.72,0
1,329726.89,3472.0,0.0,0.0,329726.89,0
1,103552.02,0.0,0.0,839991.45,943543.47,0
1,507352.88,6544.0,0.0,388561.42,895914.3,0
1,464929.97,0.0,0.0,2565778.08,3030708.06,0
1,102410.95,0.0,0.0,581930.91,684341.86,0
1,395979.81,4056.0,0.0,20261.9,416241.71,0
1,252750.6,0.0,0.0,3060674.0,3313424.6,0
1,252618.88,20655.0,0.0,158290.74,410909.62,0
1,68466.84,59539.0,0.0,467534.73,536001.56,0
1,131709.75,57724.0,0.0,0.0,131709.75,0
1,304387.98,0.0,0.0,351288.44,655676.41,0
0,134780.38,164488.0,29707.62,0.0,134780.38,0
0,1477627.0,0.0,0.0,5150088.3,6627715.3,0
1,116486.4,12869.95,0.0,4058826.49,4175312.89,0
1,242446.33,0.0,0.0,546480.37,788926.7,0
1,323564.23,17409.0,0.0,26484.28,350048.51,0
1,411860.18,0.0,0.0,3102859.1,3514719.28,0
0,710766.79,0.0,0.0,976122.04,1686888.82,0
0,589046.45,0.0,0.0,2763174.44,3352220.89,0
1,405.4,0.0,0.0,41901.14,42306.55,0
1,34768.78,0.0,0.0,1642511.37,1677280.15,0
1,130529.1,0.0,0.0,2991018.64,3121547.74,0
1,28875.51,0.0,0.0,140037.75,168913.26,0
0,175489.86,0.0,0.0,182381.59,257108.91,0
1,216519.04,540.0,0.0,610664.2,827183.25,0
1,259261.63,100197.0,0.0,101167.6,360429.23,0
1,372952.94,6004.0,0.0,332064.31,705017.24,0
1,101996.15,112203.0,10206.85,73133.82,175129.97,0
1,178206.36,124855.0,0.0,871921.18,1050127.54,0
1,163752.5,0.0,0.0,2269530.27,2433282.77,0
1,104193.35,0.0,0.0,1441199.7,1545393.05,0
1,1224.63,0.0,0.0,992558.84,993783.47,0
1,198787.3,13161.0,0.0,165836.99,364624.29,0
0,2535822.92,25679.0,0.0,0.0,2535822.92,0
1,402273.16,21523.0,0.0,7546485.03,7948758.19,0
1,426463.46,0.0,0.0,2469337.25,2895800.71,0
1,159214.47,3495.0,0.0,5018158.83,5003278.1,0
1,78285.79,0.0,0.0,36192018.2,36553673.07,0
1,322933.56,20462.0,0.0,1588979.17,1911912.73,0
1,160205.76,40208.0,0.0,214749.82,374955.58,0
0,386102.37,27175.98,0.0,2522319.29,2908421.66,0
1,169544.01,30072.0,0.0,56795.59,226339.6,0
1,383596.63,71663.0,0.0,0.0,383596.63,0
1,245107.22,55283.0,0.0,0.0,245107.22,0
1,189369.66,10160.0,0.0,0.0,189369.66,0
1,113648.34,177618.0,63969.66,3489329.2,3602977.54,0
0,170044.14,0.0,0.0,697474.91,867519.05,0
1,390887.23,0.0,0.0,2273497.35,2664384.57,0
1,6381.36,0.0,0.0,275103.32,281484.68,0
1,79718.01,0.0,0.0,722478.78,802196.79,0
1,109120.37,0.0,0.0,171026.03,280146.4,0
1,167063.38,0.0,0.0,3427020.57,3594083.95,0
1,297028.98,0.0,0.0,1501435.73,1798464.71,0
1,134803.12,0.0,0.0,1332539.33,1467342.45,0
1,440992.14,597.0,0.0,389503.52,830495.67,0
1,274033.32,0.0,0.0,1282340.4,1556373.72,0
1,123655.68,0.0,0.0,218780.57,342436.25,0
1,110434.7,21038.0,0.0,4443285.7,4261142.64,0
1,143153.51,0.0,0.0,469515.11,612668.62,0
1,92892.47,11543.0,0.0,171624.57,264517.04,0
1,169558.88,25091.0,0.0,4250.85,173809.73,0
1,463652.45,0.0,0.0,1080825.78,1544478.23,0
1,70247.71,80725.0,10477.29,0.0,70247.71,0
1,189666.49,61487.0,0.0,0.0,189666.49,0
1,59141.4,0.0,0.0,1176441.27,1235582.68,0
0,334309.03,13434.0,0.0,217696.85,552005.88,0
1,139042.76,53032.0,0.0,0.0,139042.76,0
1,613680.52,147235.0,0.0,1882676.35,2672567.14,0
1,295393.68,150.0,0.0,482514.84,777908.52,0
1,279544.71,51193.0,0.0,2662673.17,2942217.88,0
1,99039.53,99143.0,103.47,138777.2,400512.18,0
0,1942648.77,11195.0,0.0,1381464.55,3324113.32,0
1,360974.09,0.0,0.0,391457.11,752431.2,0
1,85371.04,0.0,0.0,18643780.47,18729151.51,0
1,173008.76,565.0,0.0,0.0,173008.76,0
1,30577.17,0.0,0.0,156435.83,187013.0,0
1,113175.5,0.0,0.0,6036384.25,6149559.75,0
0,335874.57,0.0,0.0,24417819.76,24753694.33,0
1,128317.96,1035.0,0.0,171737.76,300055.72,0
1,45493.8,17819.0,0.0,0.0,45493.8,0
1,150543.04,40008.0,0.0,606199.71,756742.75,0
1,169733.11,0.0,0.0,417917.11,587650.22,0
1,18515.36,25507.0,6991.64,0.0,18515.36,0
1,171844.86,22046.0,0.0,92189.12,264033.98,0
1,316512.96,0.0,0.0,1034024.6,1350537.56,0
0,282122.67,0.0,0.0,1788897.82,2071020.49,0
1,222994.61,56325.0,0.0,0.0,222994.61,0
0,1570583.75,77016.49,0.0,250299.0,2228531.54,0
1,198590.28,0.0,0.0,267625.15,466215.42,0
0,271164.18,226617.0,0.0,0.0,271164.18,0
1,82360.79,499815.1,417454.31,522105.56,604466.35,0
1,207472.2,0.0,0.0,814663.63,1341978.08,0
1,127164.8,0.0,0.0,763696.15,890860.94,0
1,57049.35,73784.0,16734.65,169604.03,226653.38,0
1,13076.85,116697.11,103620.26,6139142.7,6152219.55,0
1,152680.88,0.0,0.0,243602.4,396283.28,0
1,245468.66,0.0,0.0,6614795.08,6860263.75,0
1,449903.37,0.0,0.0,1947610.09,2397513.46,0
1,91201.97,0.0,0.0,102861.31,194063.28,0
1,323125.53,0.0,0.0,1067883.3,1151323.42,0
1,215614.52,0.0,0.0,3219971.07,3435585.6,0
1,297295.17,669057.0,371761.83,513597.71,810892.89,0
1,159928.05,6084.0,0.0,42807.93,202735.98,0
1,151956.12,57284.0,0.0,5978111.63,6130067.75,0
0,1596385.34,3751.0,0.0,0.0,1596385.34,0
1,148152.5,610.0,0.0,142027.49,290179.99,0
1,53482.32,15736.0,0.0,0.0,53482.32,0
0,781458.75,100292.0,0.0,4954321.77,5735780.51,0
1,250194.37,2018.0,0.0,233391.67,483586.04,0
1,43218.78,0.0,0.0,1089261.56,1132480.34,0
1,252177.66,0.0,0.0,3040974.07,3293151.74,0
1,160442.9,30916.0,0.0,154192.51,314635.41,0
0,261957.9,0.0,0.0,1925872.77,1808699.55,0
1,99543.98,35106.0,0.0,49890.9,149434.88,0
0,268459.23,0.0,0.0,458044.3,726503.54,0
1,350372.32,3591.0,0.0,110469.86,460842.17,0
1,207124.67,32033.0,0.0,2585993.37,2793118.04,0
1,95147.02,44846.0,0.0,253094.15,348241.17,0
1,250452.52,31234.0,0.0,116763.41,367215.93,0
1,118039.11,33602.0,0.0,0.0,118039.11,0
1,62819.42,0.0,0.0,1715555.07,1778374.49,0
1,266697.92,0.0,0.0,558014.33,824712.25,0
1,353342.15,13241.0,0.0,45338.77,398680.92,0
1,417293.16,0.0,0.0,460080.37,877373.52,0
1,221.97,0.0,0.0,173267.78,173489.75,0
1,128884.68,0.0,0.0,2421653.46,2550538.14,0
0,140127.01,0.0,0.0,6308518.65,6448645.66,0
1,99875.59,173018.0,73142.41,0.0,99875.59,0
1,11779.59,739.0,0.0,0.0,11779.59,0
0,261082.4,9483.69,0.0,2415560.89,2676643.29,0
1,43388.73,80675.0,37286.27,0.0,43388.73,0
0,357058.55,0.0,0.0,1130617.94,1487676.48,0
1,140566.79,28523.0,0.0,126590.55,267157.34,0
1,36852.44,0.0,0.0,927037.41,963889.85,0
1,316561.6,0.0,0.0,846418.25,1162979.85,0
1,305125.36,59858.0,0.0,146853.25,451978.61,0
0,971521.66,0.0,0.0,1253686.06,2225207.72,0
1,180736.52,0.0,0.0,442021.88,622758.4,0
1,429231.9,0.0,0.0,5009937.52,5439169.42,0
0,1364026.0,0.0,0.0,1983548.18,3347574.18,0
0,53665.49,0.0,0.0,842031.15,895696.64,0
1,236767.43,0.0,0.0,9842645.76,10079413.19,0
1,214469.11,3050058.69,2835589.58,3639146.84,3853615.96,0
1,178474.83,10122.0,0.0,0.0,178474.83,0
1,129178.6,0.0,0.0,300034.54,429213.14,0
1,433256.14,48575.0,0.0,206475.01,639731.15,0
1,133430.78,0.0,0.0,535462.22,668893.0,0
0,146138.13,0.0,0.0,259728.01,405866.14,0
0,1017258.82,5721.0,0.0,10922.0,643199.54,0
1,522528.3,4484.0,0.0,0.0,522528.3,0
1,135663.04,0.0,0.0,762276.08,622112.1,0
1,38367.97,0.0,0.0,4066719.88,4105087.85,0
1,156879.06,100001.19,0.0,943931.52,1100810.57,0
1,278485.05,554.0,0.0,0.0,278485.05,0
1,428705.32,1970.0,0.0,198100.17,626805.49,0
1,224890.07,0.0,0.0,830681.86,1055571.94,0
0,781441.73,0.0,0.0,6512514.4,7293956.13,0
1,61380.88,10475.0,0.0,1594808.23,1656189.11,0
1,45950.29,1180.0,0.0,0.0,45950.29,0
1,100361.03,27298.0,0.0,551069.6,651430.63,0
0,757909.52,0.0,0.0,6336103.97,7094013.49,0
1,144702.7,16392.0,0.0,0.0,144702.7,0
0,279045.66,71235.0,0.0,312707.31,591752.97,0
1,480396.9,19881.0,0.0,23463.24,503860.14,0
1,128910.91,0.0,0.0,3776833.52,3905744.43,0
1,716742.64,648561.46,0.0,9610519.55,10327262.19,0
0,1132011.4,0.0,0.0,3030556.31,4162567.72,0
1,95095.6,0.0,0.0,442569.28,537664.88,0
1,82924.99,9917.0,0.0,683618.62,766543.61,0
1,47089.11,231257.0,184167.89,268527.94,315617.05,0
1,218199.07,287275.0,69075.93,0.0,218199.07,0
1,26946.41,50362.0,23415.59,0.0,26946.41,0
1,34589.05,5671.68,0.0,8194063.44,8228652.5,0
1,249474.11,58519.0,0.0,68335.59,317809.7,0
1,253121.76,0.0,0.0,312320.75,565442.51,0
1,193143.96,50846.0,0.0,3123536.73,3316680.69,0
1,87325.89,0.0,0.0,344995.74,280783.49,0
1,236468.94,0.0,0.0,291620.08,528089.01,0
1,244817.17,288.0,0.0,1911433.1,2156250.28,0
1,76084.25,0.0,0.0,409437.67,485521.92,0
0,378154.73,0.0,0.0,2800355.54,3178510.27,0
0,746001.6,587.0,0.0,365337.13,1111338.73,0
1,143536.03,756584.0,613047.97,12897.22,156433.25,0
1,203134.95,35711.0,0.0,98158.26,301293.21,0
1,217918.12,897.0,0.0,1573743.47,1873150.98,0
0,539215.66,615162.34,75946.68,764746.85,1303962.51,0
1,397762.03,0.0,0.0,489659.29,887421.32,0
1,33220.63,0.0,0.0,974246.32,1007466.94,0
1,25833.68,2649.0,0.0,444975.64,470809.32,0
1,206140.21,38536.0,0.0,0.0,206140.21,0
1,114929.76,0.0,0.0,398967.48,513897.24,0
0,6536483.12,81742.0,0.0,1237590.62,7774073.74,0
1,41141.84,0.0,0.0,1258648.94,1299790.78,0
1,113932.36,0.0,0.0,1900824.78,2014757.14,0
1,537009.13,0.0,0.0,984507.53,1521516.65,0
1,64055.37,0.0,0.0,2710156.2,2774211.57,0
1,51522.18,0.0,0.0,2066365.94,2117888.13,0
0,261488.73,0.0,0.0,506037.72,767526.45,0
1,11511.57,72486.84,60975.27,1386161.64,1397673.21,0
1,41136.17,0.0,0.0,45256.37,86392.54,0
1,514045.51,282160.0,0.0,0.0,514045.51,0
1,217033.69,0.0,0.0,1143738.6,1360772.29,0
1,76223.14,17130.0,0.0,35929.28,112152.42,0
1,127262.53,12526.0,0.0,0.0,127262.53,0
1,48748.37,8629.0,0.0,195344.91,244093.28,0
1,195434.32,0.0,0.0,319788.0,515222.32,0
1,144418.92,10606.0,0.0,472705.73,617124.66,0
1,26604.91,11238.0,0.0,1954739.77,1981344.68,0
1,202190.05,0.0,0.0,367245.25,569435.3,0
0,512895.2,20832.0,0.0,244424.4,1314539.3,0
1,72788.16,0.0,0.0,571663.34,644451.5,0
1,55993.38,0.0,0.0,2868423.95,3583136.8,0
1,325988.83,102939.0,0.0,0.0,325988.83,0
1,337675.13,0.0,0.0,2130593.9,2468269.02,0
1,291625.56,71165.0,0.0,218486.58,510112.13,0
0,1195103.74,842022.51,0.0,5554230.28,6749334.02,0
1,171373.22,27152.0,0.0,233532.01,404905.23,0
1,134332.99,0.0,0.0,631555.23,1324420.12,0
1,147333.29,323604.0,176270.71,858574.88,1005908.17,0
0,482658.46,0.0,0.0,2047133.55,2529792.01,0
0,1230778.36,0.0,0.0,1723975.49,2954753.84,0
1,278417.83,0.0,0.0,314190.67,592608.49,0
0,382472.21,1232.0,0.0,3869747.52,4252219.73,0
1,37048.92,0.0,0.0,796355.65,417777.3,0
0,472845.08,93100.0,0.0,4059091.57,4531936.65,0
1,337221.73,90005.0,0.0,0.0,337221.73,0
1,246560.15,62416.0,0.0,0.0,246560.15,0
1,288524.62,20660.0,0.0,0.0,288524.62,0
1,69970.26,0.0,0.0,1576822.22,1646792.48,0
1,185985.65,200789.22,14803.57,571711.25,757696.9,0
1,185499.34,0.0,0.0,752829.08,938328.42,0
0,184301.22,10526.0,0.0,0.0,453726.78,0
1,277916.48,0.0,0.0,2426429.51,2704345.99,0
1,216852.95,72659.14,0.0,2172332.41,2389185.36,0
0,739877.77,0.0,0.0,2050415.03,2790292.8,0
0,505962.43,10275.0,0.0,0.0,505962.43,0
1,436144.38,0.0,0.0,2292785.02,2728929.4,0
1,110909.5,0.0,0.0,514358.7,625268.2,0
1,173489.78,0.0,0.0,198242.71,371732.48,0
1,11982.57,165164.0,153181.43,0.0,11982.57,0
1,390097.02,3269.9,0.0,3168342.36,3558439.38,0
1,377715.61,74021.0,0.0,0.0,377715.61,0
1,277434.53,0.0,0.0,342404.55,619839.08,0
0,838000.91,0.0,0.0,1645781.8,2483782.71,0
1,42307.04,0.0,0.0,81262.15,123569.19,0
1,194845.69,3496.0,0.0,629764.25,824609.95,0
1,165571.7,0.0,0.0,1459347.29,1624918.99,0
1,504359.73,0.0,0.0,2414610.15,2918969.87,0
1,243917.39,11611.0,0.0,0.0,243917.39,0
1,24747.33,0.0,0.0,873782.91,898530.24,0
1,145465.35,0.0,0.0,2833880.75,2979346.11,0
1,392556.48,0.0,0.0,2128146.58,2520703.06,0
0,613270.4,100.0,0.0,115731.47,729001.86,0
0,842847.43,0.0,0.0,1628169.34,2471016.77,0
1,253180.47,15958.0,0.0,192243.87,445424.33,0
1,128516.08,0.0,0.0,2030898.45,2159414.53,0
0,183880.57,0.0,0.0,828551.62,1012432.19,0
1,190607.34,2783.0,0.0,3410823.75,3601431.09,0
1,559400.24,32996.0,0.0,143804.85,573001.0,0
1,228155.67,0.0,0.0,1631941.06,1875209.98,0
1,291031.45,13288.0,0.0,566766.38,857797.83,0
1,145627.59,132.0,0.0,0.0,145627.59,0
1,440620.36,10793.0,0.0,376444.09,817064.45,0
0,93197.3,0.0,0.0,559066.89,652264.19,0
1,70102.2,0.0,0.0,4277252.83,4347355.03,0
0,231824.07,0.0,0.0,617899.79,849723.86,0
1,379379.97,0.0,0.0,546802.77,926182.74,0
1,362029.95,4619.44,0.0,1091333.5,1453363.45,0
1,21250.34,0.0,0.0,382692.51,403942.85,0
1,109210.82,0.0,0.0,1328840.22,1438051.04,0
1,4251.33,41993.0,37741.67,369662.76,373914.09,0
1,128645.56,5707.48,0.0,205707.04,99302.15,0
1,113553.33,0.0,0.0,147909.84,261463.17,0
1,436715.78,1767.0,0.0,0.0,436715.78,0
1,88887.54,138.0,0.0,912137.79,1001025.33,0
1,169144.22,0.0,0.0,8964597.32,9133741.54,0
1,90071.8,21563.0,0.0,487416.91,271518.98,0
1,160532.62,0.0,0.0,3041135.46,3201668.08,0
0,1152590.86,21172.0,0.0,151468.19,1304059.05,0
1,74891.2,0.0,0.0,282695.51,357586.71,0
1,42642.03,2475.0,0.0,0.0,42642.03,0
1,205991.29,0.0,0.0,33154779.43,37651079.55,0
0,398916.43,0.0,0.0,1101910.42,1500826.85,0
0,1367651.26,15022.0,0.0,0.0,1367651.26,0
1,187185.79,1242.0,0.0,965104.99,912843.61,0
0,710511.48,0.0,0.0,3644493.52,4355005.0,0
1,264568.47,53789.0,0.0,27105.32,291673.78,0
1,142426.54,0.0,0.0,1113836.4,1256262.94,0
1,272875.07,0.0,0.0,565711.98,838587.05,0
1,311031.76,0.0,0.0,1098492.03,1409523.8,0
1,88843.16,0.0,0.0,393304.38,482147.54,0
1,170428.57,0.0,0.0,563079.15,733507.72,0
1,131167.32,0.0,0.0,697680.21,828847.53,0
1,166226.41,0.0,0.0,3202999.15,3369225.56,0
1,237347.18,0.0,0.0,2908493.66,3145840.84,0
1,81220.37,7093.0,0.0,0.0,81220.37,0
1,234170.61,39798.0,0.0,637625.64,871796.25,0
1,279737.92,137180.04,0.0,1362064.77,1641802.69,0
1,207806.93,0.0,0.0,710606.94,918413.87,0
1,55960.26,0.0,0.0,178819.89,234780.15,0
0,789764.93,0.0,0.0,1987198.74,2776963.67,0
1,109163.11,5544.0,0.0,0.0,109163.11,0
1,10273.85,200338.0,190064.15,0.0,10273.85,0
0,2051493.35,469.0,0.0,6423484.31,8474977.66,0
0,136232.78,4944.0,0.0,0.0,136232.78,0
1,310376.96,0.0,0.0,2980256.68,3290633.64,0
1,92459.34,0.0,0.0,230410.47,322869.81,0
0,5561052.0,0.0,0.0,10554001.84,16115053.84,0
1,3627.56,24575.0,20947.44,49119.0,24005.0,0
1,44471.84,0.0,0.0,57360.92,101832.76,0
1,171589.53,66055.0,0.0,0.0,171589.53,0
0,274108.4,0.0,0.0,2062932.43,1254956.07,0
1,314384.0,0.0,0.0,1009558.54,1323942.55,0
1,179646.68,21581.0,0.0,1754592.69,1934239.37,0
1,100526.01,0.0,0.0,1003133.54,1103659.55,0
1,409355.86,33427.0,0.0,2130140.61,2539496.47,0
1,620881.94,133361.31,0.0,8373995.85,8994877.79,0
1,303012.75,41769.0,0.0,236272.67,539285.43,0
1,4584.05,51905.0,47320.95,7811712.61,7816296.66,0
1,256625.8,0.0,0.0,327594.65,584220.44,0
0,393600.41,0.0,0.0,3347593.37,3741193.77,0
1,102782.97,1003.0,0.0,328188.41,430971.38,0
0,245768.59,10218.0,0.0,18394.95,264163.54,0
1,453240.42,151802.0,0.0,3936193.28,4389433.7,0
1,15638.29,224.0,0.0,0.0,15638.29,0
0,71563.02,19106.0,0.0,35921.0,0.0,0
1,141026.62,0.0,0.0,252769.33,393795.95,0
0,64303.17,90418.0,26114.83,173910.18,238213.35,0
0,10000000.0,0.0,0.0,20054634.95,31935505.16,0
1,220949.68,7754.64,0.0,613589.94,834539.62,0
1,307764.32,98.0,0.0,2489238.81,2797003.13,0
1,124413.83,0.0,0.0,3165435.53,3289849.36,0
1,317708.43,80552.0,0.0,0.0,317708.43,0
1,29136.14,133856.0,104719.86,1300739.76,1329875.89,0
1,45372.33,272993.0,227620.67,0.0,45372.33,0
1,169258.22,622.0,0.0,48311.86,217570.08,0
1,5907.32,188.0,0.0,750340.24,756247.56,0
1,29796.37,0.0,0.0,272582.61,302378.98,0
1,84230.6,11725.0,0.0,0.0,84230.6,0
1,2773.62,0.0,0.0,547670.97,550444.59,0
1,61466.84,0.0,0.0,1281979.98,1343446.82,0
