type,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,isFraud
1,56083.31,0.0,0.0,108236.81,164320.12,0
1,392233.29,8195.0,0.0,1772059.89,2164293.18,0
1,271260.79,10612.0,0.0,0.0,271260.79,0
1,61455.65,0.0,0.0,20610960.08,20672415.73,0
1,172167.25,258823.53,86656.29,57440321.71,57612488.96,0
0,2914376.72,12709.0,0.0,20489.59,2934866.31,0
1,150987.99,0.0,0.0,1581991.91,1618508.33,0
1,119381.92,178.0,0.0,5508.59,589994.7,0
1,244387.44,0.0,0.0,604711.43,849098.87,0
1,121989.24,18124.0,0.0,86811.78,11888.63,0
1,481956.0,39938.0,0.0,349385.65,831341.64,0
1,177783.99,221839.84,44055.85,1158991.01,1314648.24,0
1,270787.29,20633.0,0.0,82792.54,353579.82,0
1,160232.85,0.0,0.0,4916229.75,5076462.6,0
1,204946.98,0.0,0.0,282723.39,487670.37,0
0,123572.33,997.0,0.0,7711940.82,7835513.15,0
1,277913.13,0.0,0.0,667828.4,945741.53,0
1,254365.39,638.0,0.0,0.0,254365.39,0
1,51244.79,0.0,0.0,890141.94,941386.73,0
0,521442.43,0.0,0.0,1586584.27,2108026.7,0
1,59026.63,0.0,0.0,146562.24,205588.87,0
1,315954.6,20.0,0.0,579844.92,895799.53,0
0,1146218.29,0.0,0.0,1420803.01,2567021.29,0
1,82503.76,121.0,0.0,0.0,82503.76,0
1,73836.63,86753.0,12916.37,0.0,73836.63,0
1,97935.16,0.0,0.0,1148740.57,1246675.72,0
1,197020.66,0.0,0.0,549426.62,746447.29,0
1,185421.07,0.0,0.0,1493137.58,1678558.64,0
1,8084.52,314875.0,306790.48,2371210.58,2379295.1,0
1,77717.97,0.0,0.0,338161.32,415879.29,0
1,177811.14,159902.0,0.0,985571.96,1163383.1,0
1,159731.45,0.0,0.0,1693178.22,1852909.67,0
1,27918.73,0.0,0.0,1300430.33,1328349.07,0
0,464486.74,0.0,0.0,6118771.99,7316937.95,0
1,97274.31,72924.4,0.0,99806.45,197080.76,0
1,37278.79,0.0,0.0,196695.34,0.0,0
0,875164.61,204.0,0.0,0.0,875164.61,0
1,306728.49,0.0,0.0,1340496.99,1647225.49,0
1,233565.57,70451.0,0.0,11225860.23,11459425.8,0
1,313526.3,0.0,0.0,5099196.42,5391190.73,0
1,54946.57,0.0,0.0,2654024.98,2708971.56,0
0,286002.77,600981.0,314978.23,162838.78,448841.55,0
1,247231.67,290122.0,42890.33,0.0,210350.1,0
1,261729.38,0.0,0.0,423763.91,685493.29,0
1,224302.06,0.0,0.0,5886079.39,6110381.46,0
1,224108.05,20401.0,0.0,14522.98,238631.03,0
1,249525.81,1071.0,0.0,1338390.93,1587916.74,0
0,2874690.58,0.0,0.0,3389951.8,6624635.0,0
1,201314.29,431691.0,230376.71,312009.3,513323.58,0
1,82602.52,9039.0,0.0,536826.22,619428.74,0
0,3595187.65,47792.0,0.0,4962752.26,8557939.91,0
1,31198.44,0.0,0.0,86071.05,117269.5,0
1,124052.54,0.0,0.0,338985.15,463037.7,0
1,126850.64,0.0,0.0,328114.53,454965.18,0
1,330360.08,20681.0,0.0,15350.49,614050.35,0
1,45394.05,8034.0,0.0,1535377.74,1580771.78,0
1,298547.66,0.0,0.0,615368.44,913916.1,0
1,39197.16,5026.0,0.0,103258.51,16411.15,0
1,27943.55,102513.0,74569.45,50547.5,78491.05,0
1,85001.22,0.0,0.0,155555.5,240556.73,0
1,159517.74,297745.0,138227.26,94220.27,253738.01,0
1,90266.72,0.0,0.0,5450107.07,5540373.79,0
1,107526.8,60188.0,0.0,0.0,107526.8,0
1,234164.69,0.0,0.0,4046168.66,4378659.15,0
1,233377.27,764.0,0.0,361094.7,944847.79,0
0,745421.33,508233.0,0.0,0.0,745421.33,0
1,87028.79,1973.0,0.0,6567755.19,6654783.98,0
1,312121.27,3211.0,0.0,0.0,312121.27,0
1,196321.37,146607.0,0.0,0.0,196321.37,0
1,241336.28,10948.0,0.0,628217.07,869553.36,0
1,95139.39,19225.0,0.0,119099.56,214238.95,0
1,61911.19,0.0,0.0,286430.59,348341.78,0
0,1521651.5,0.0,0.0,10159617.02,11681268.51,0
1,2284.1,102984.0,100699.9,1136967.07,1139251.17,0
1,224572.99,22831.0,0.0,0.0,224572.99,0
0,1177812.07,0.0,0.0,1712493.83,2890305.91,0
1,335344.95,0.0,0.0,483910.47,819255.43,0
0,1497959.1,0.0,0.0,2001793.35,3499752.45,0
0,746078.1,0.0,0.0,4145072.55,4891150.64,0
1,99809.94,13770.0,0.0,0.0,99809.94,0
1,14880.7,96618.0,81737.3,866601.95,846503.87,0
1,192662.37,0.0,0.0,2048381.12,2241043.49,0
1,183693.34,39854.0,0.0,0.0,183693.34,0
1,239086.33,0.0,0.0,1813608.87,2052695.2,0
1,347771.64,1548.0,0.0,1407220.52,1754992.15,0
1,115365.66,3273.0,0.0,332986.22,448351.87,0
1,215552.08,53753.0,0.0,1180290.11,1395842.19,0
0,237493.1,51016.0,0.0,4714059.55,4951552.65,0
1,38130.86,0.0,0.0,49266.45,87397.31,0
1,139529.44,0.0,0.0,1555040.63,1694570.06,0
1,206959.18,0.0,0.0,239027.38,445986.56,0
0,29941.24,0.0,0.0,1268306.63,1298247.87,0
0,87229.1,78355.93,0.0,3041446.46,3128675.56,0
0,686588.49,7529.0,0.0,0.0,686588.49,0
1,27767.12,10088.0,0.0,1031725.2,1059492.32,0
0,827771.46,216045.36,0.0,394400.25,1222171.72,0
1,20145.51,31086.0,10940.49,14513490.33,14533635.85,0
1,1598.68,0.0,0.0,288211.33,289810.01,0
1,200897.35,99881.0,0.0,610506.6,811403.95,0
1,22771.68,0.0,0.0,81568.02,104339.7,0
1,31387.52,0.0,0.0,2561079.96,2592467.48,0
1,62257.31,178075.0,115817.69,1052490.85,1114748.16,0
1,3041.72,281506.32,278464.61,203665.5,376264.51,0
1,214136.4,100573.0,0.0,267485.83,481622.23,0
0,25076.39,0.0,0.0,161587.91,186664.3,0
1,47218.55,0.0,0.0,10011431.09,10058649.64,0
1,368077.63,30798.0,0.0,1912392.42,2280470.05,0
1,157142.06,292.0,0.0,104871.17,262013.23,0
0,527427.3,0.0,0.0,3038633.12,3566060.42,0
1,81805.41,1879.0,0.0,3499998.22,3581803.64,0
1,29564.81,0.0,0.0,4464510.43,4494075.24,0
0,368973.39,368973.39,0.0,0.0,0.0,1
1,95224.18,0.0,0.0,131960.05,227184.23,0
0,226253.52,40885.0,0.0,4691687.3,4917940.81,0
1,192837.65,0.0,0.0,12517662.19,12710499.85,0
1,430344.73,0.0,0.0,495187.04,925531.76,0
1,151488.37,0.0,0.0,4728282.72,4879771.09,0
1,190297.38,27218.0,0.0,219981.06,410278.43,0
1,251169.67,0.0,0.0,5687836.18,5939005.85,0
0,386639.83,11.0,0.0,392138.32,778778.14,0
0,783717.34,133143.0,0.0,76127.92,859845.26,0
0,302935.61,3088.0,0.0,300622.15,603557.76,0
1,54666.24,0.0,0.0,76992.99,131659.23,0
1,177095.46,0.0,0.0,182061.53,359156.99,0
1,127069.85,10054.0,0.0,316255.3,443325.15,0
1,214684.92,0.0,0.0,1237971.2,1452656.12,0
0,436699.2,45255.0,0.0,242698.29,679397.49,0
1,256262.75,0.0,0.0,514897.45,771160.2,0
1,40462.1,0.0,0.0,257032.94,297495.04,0
1,217846.24,68826.0,0.0,58516.02,276362.25,0
0,863468.22,0.0,0.0,2246616.74,3605745.98,0
0,71138.46,0.0,0.0,3251105.04,3322243.5,0
1,91555.42,0.0,0.0,376472.72,468028.14,0
1,184614.65,1043.0,0.0,9937.0,194551.65,0
1,354010.41,200853.0,0.0,191012.83,545023.24,0
1,148409.74,5139.0,0.0,0.0,148409.74,0
0,366471.48,10365.0,0.0,11879217.74,12245689.22,0
1,91990.01,54.0,0.0,1779764.18,1871754.19,0
0,1107848.86,51660.69,0.0,5131941.66,6239790.52,0
1,67618.25,16087.0,0.0,5986427.81,6054046.06,0
1,77330.06,30929.0,0.0,0.0,77330.06,0
0,339276.63,0.0,0.0,1509788.44,1849065.07,0
1,150656.11,15175.0,0.0,85118.94,235775.05,0
1,89913.33,0.0,0.0,828994.42,918907.75,0
1,71965.15,0.0,0.0,203855.29,275820.44,0
1,55272.09,0.0,0.0,62928.91,118201.0,0
1,205168.01,0.0,0.0,3561181.63,3766349.64,0
0,220852.55,0.0,0.0,5059958.78,5280811.34,0
0,511470.23,10432.0,0.0,0.0,511470.23,0
1,93057.39,230058.8,137001.41,2486566.3,2579623.69,0
0,163987.77,16123.0,0.0,1845845.16,2009832.93,0
1,462240.75,0.0,0.0,3990453.16,4145030.17,0
1,119229.44,75158.0,0.0,945680.21,1064909.65,0
0,2275773.56,0.0,0.0,3307822.47,5583596.03,0
0,37395.94,0.0,0.0,375158.42,412554.36,0
1,289198.68,0.0,0.0,5232918.63,5522117.31,0
1,44778.58,0.0,0.0,507920.97,552699.55,0
1,98379.49,80184.0,0.0,0.0,98379.49,0
0,1873786.34,128172.69,0.0,3543799.28,5417585.62,0
1,162046.17,158.0,0.0,2352.81,164398.98,0
1,135974.32,9282.0,0.0,23695.73,159670.05,0
1,209575.8,0.0,0.0,378484.67,588060.47,0
1,250693.65,72390.0,0.0,572309.28,823002.93,0
0,6598277.97,20061.0,0.0,0.0,6598277.97,0
0,394204.26,25037.0,0.0,18960.82,413165.08,0
0,363602.13,0.0,0.0,1586497.59,1950099.72,0
1,82543.11,215938.0,133394.89,142753.32,225296.43,0
0,678053.31,105645.0,0.0,463384.52,1141437.83,0
1,175514.42,0.0,0.0,428524.68,604039.11,0
1,67112.44,0.0,0.0,63003505.82,63070618.26,0
1,2557.85,30991.0,28433.15,0.0,2557.85,0
1,300280.19,100332.0,0.0,156997.51,457277.7,0
0,4782617.03,98.0,0.0,0.0,4782617.03,0
1,6437.37,189407.0,182969.63,373686.84,380124.21,0
0,850970.26,0.0,0.0,942568.07,1793538.33,0
1,115517.22,0.0,0.0,9854970.89,9970488.11,0
1,246629.7,0.0,0.0,403091.06,649720.76,0
0,470316.91,124268.53,0.0,795916.85,1266233.76,0
1,45652.44,36206.0,0.0,1746337.66,1791990.1,0
1,201860.46,0.0,0.0,352309.74,554170.2,0
1,266711.91,9080.0,0.0,29945.98,296657.89,0
0,845965.92,5601.0,0.0,590406.17,1436372.09,0
1,126547.64,11291.0,0.0,3324083.64,3450631.28,0
1,227721.92,260.0,0.0,121952.18,349674.1,0
1,194229.7,0.0,0.0,1084300.64,1278530.34,0
1,44300.18,0.0,0.0,3695763.54,3740063.71,0
0,397208.04,0.0,0.0,6906396.12,7303604.16,0
1,38466.23,183661.0,145194.77,15358.18,53824.4,0
1,213934.96,557137.18,343202.22,601294.35,815229.31,0
1,156959.8,21852.0,0.0,11.0,156970.8,0
0,1321983.01,0.0,0.0,13139784.9,14461767.91,0
1,17081.09,124110.0,107028.91,0.0,17081.09,0
0,1462666.48,0.0,0.0,2171768.13,3634434.61,0
1,117823.86,0.0,0.0,4628914.19,4746738.04,0
0,998473.44,0.0,0.0,2360559.9,3359033.34,0
0,279957.5,22326.0,0.0,30933.78,310891.28,0
1,61251.11,160.0,0.0,81657.82,142908.93,0
1,288663.84,18033.0,0.0,0.0,288663.84,0
1,547413.96,0.0,0.0,1354303.13,1901717.09,0
1,145874.98,51844.0,0.0,3986427.87,4132302.85,0
0,30413.14,12496.0,0.0,590579.48,620992.62,0
1,123004.01,45059.0,0.0,141930.06,0.0,0
1,77540.11,10796.0,0.0,88647.46,166187.57,0
1,95137.67,0.0,0.0,439518.3,534655.98,0
1,62661.27,162129.0,99467.73,748276.95,961753.76,0
1,405746.06,0.0,0.0,652077.98,1057824.04,0
1,282791.96,15381.0,0.0,0.0,282791.96,0
0,334141.51,479400.58,145259.07,9356383.16,9690524.67,0
1,61297.69,0.0,0.0,2168410.53,2229708.22,0
1,97647.15,11691.0,0.0,252655.49,350302.64,0
0,369228.39,0.0,0.0,3966739.96,4335968.35,0
1,20174.23,42484.0,22309.77,63693.3,83867.53,0
1,210252.85,20359.0,0.0,1280462.1,1490714.95,0
1,198549.58,625.0,0.0,0.0,427077.33,0
1,48117.87,613.0,0.0,52837.15,100955.03,0
1,709922.35,0.0,0.0,16942.58,726864.93,0
1,311722.69,0.0,0.0,436468.96,748191.64,0
1,316401.53,143296.75,0.0,2040790.06,2357191.59,0
1,317654.64,14516.0,0.0,401026.63,718681.27,0
1,208220.76,860.0,0.0,0.0,208220.76,0
1,6140.39,0.0,0.0,327954.43,334094.82,0
1,253814.54,0.0,0.0,1569911.69,1823726.23,0
1,262844.67,461824.0,198979.33,0.0,262844.67,0
1,152587.51,843.0,0.0,0.0,152587.51,0
1,118476.01,0.0,0.0,507649.55,626125.56,0
1,211403.01,160.0,0.0,0.0,211403.01,0
0,235671.45,10847.0,0.0,0.0,388038.16,0
1,208448.51,0.0,0.0,1560844.15,1769292.66,0
1,29258.39,512427.0,483168.61,0.0,29258.39,0
1,40603.19,0.0,0.0,88404.98,129008.17,0
1,7976.0,203.0,0.0,8166780.95,8174756.95,0
1,486315.15,50580.0,0.0,0.0,486315.15,0
1,89671.7,0.0,0.0,721345.85,811017.54,0
0,7706714.43,21923.0,0.0,217937.26,7924651.7,0
1,376613.94,0.0,0.0,3556783.42,3933397.36,0
1,86033.13,141149.0,55115.87,577711.81,663744.95,0
1,77928.85,3845.0,0.0,584184.07,662112.92,0
1,6622.43,0.0,0.0,4196164.48,4202786.91,0
1,106406.2,300.0,0.0,0.0,106406.2,0
1,152233.33,32265.0,0.0,10388.0,0.0,0
1,299717.29,0.0,0.0,1582336.81,1882054.1,0
0,13398.07,119040.2,105642.13,485670.99,499069.06,0
1,96555.68,5626.0,0.0,27383.78,123939.46,0
1,80205.27,0.0,0.0,262287.21,342492.48,0
1,311176.53,0.0,0.0,2667134.04,2978310.57,0
0,202357.58,0.0,0.0,215371.6,703385.6,0
1,160523.09,0.0,0.0,1936372.91,2096896.0,0
1,157008.69,9921.0,0.0,2034.0,159042.69,0
1,156515.47,0.0,0.0,896813.14,1053328.62,0
1,22864.81,0.0,0.0,332095.31,354960.12,0
1,109606.95,0.0,0.0,689406.17,799013.12,0
1,159241.4,0.0,0.0,1690725.26,1849966.65,0
1,244134.07,0.0,0.0,724834.4,968968.47,0
1,210181.83,0.0,0.0,277052.86,487234.69,0
1,59829.07,0.0,0.0,1229429.98,1289259.06,0
1,53254.46,0.0,0.0,254093.54,307348.0,0
0,351874.07,22104.0,0.0,0.0,351874.07,0
1,139075.05,79732.0,0.0,44608.29,183683.33,0
1,193177.06,10902.0,0.0,267229.88,460406.95,0
1,61197.39,16448.0,0.0,153578.62,214776.0,0
1,171749.36,21342.0,0.0,0.0,171749.36,0
1,225177.42,0.0,0.0,1157212.98,1382390.4,0
0,646141.2,0.0,0.0,464882.66,1207055.25,0
1,18053.55,49155.0,31101.45,3774992.7,3793046.25,0
1,101984.14,91571.26,0.0,1017055.1,1119039.25,0
1,206070.07,0.0,0.0,8495078.15,8701148.22,0
1,30746.68,23123.0,0.0,85252.38,115999.07,0
1,309854.36,128867.0,0.0,72006.78,394123.61,0
1,22339.37,102382.0,80042.63,0.0,22339.37,0
0,1541478.58,16596.0,0.0,27378.69,1568857.27,0
0,99176.89,0.0,0.0,132592.35,231769.24,0
1,16913.4,9817.0,0.0,129365.42,146278.82,0
1,518407.53,0.0,0.0,1102130.92,1620538.45,0
1,31135.68,7569.0,0.0,190895.86,50656.05,0
1,428822.4,0.0,0.0,4919121.46,5347943.86,0
1,361684.27,40253.0,0.0,14205282.03,14566966.31,0
1,145303.23,22967.0,0.0,0.0,145303.23,0
1,361143.51,39846.04,0.0,639333.14,364373.83,0
0,78692.56,26229.0,0.0,0.0,78692.56,0
1,250330.42,0.0,0.0,4926478.37,5176808.79,0
1,108716.01,0.0,0.0,2816777.79,2925493.79,0
1,2102.42,0.0,0.0,9732.08,11834.5,0
1,101352.82,0.0,0.0,115692.63,71383.94,0
1,43820.75,71936.0,28115.25,14176.59,57997.35,0
0,3453523.12,0.0,0.0,4339500.4,7793023.52,0
1,10346.18,608.0,0.0,0.0,10346.18,0
1,288748.25,0.0,0.0,1450054.25,1738802.5,0
1,117878.08,0.0,0.0,1693504.95,1811383.03,0
0,310327.52,10346.0,0.0,39293.62,349621.14,0
1,116084.43,0.0,0.0,2611226.51,2727310.95,0
0,688360.21,11856.0,0.0,0.0,688360.21,0
1,152655.31,0.0,0.0,153788.03,306443.34,0
1,314363.64,52419.0,0.0,0.0,314363.64,0
1,225526.13,20008.0,0.0,107037.8,332563.93,0
1,439379.37,0.0,0.0,4157447.0,4596826.37,0
1,106935.85,300844.32,193908.47,2624573.98,2888631.59,0
1,211265.78,931290.0,720024.22,150451.31,361717.09,0
1,122909.61,0.0,0.0,3338647.47,3461557.08,0
1,95547.29,0.0,0.0,190634.31,286181.6,0
1,476649.91,0.0,0.0,4888466.24,5365116.15,0
0,584203.15,0.0,0.0,3797425.13,4381628.28,0
0,1616581.38,73303.0,0.0,277436.54,1894017.91,0
0,586939.04,0.0,0.0,12112898.13,13397563.63,0
0,278626.86,23221.08,0.0,286022.92,564649.78,0
1,119401.69,2444.0,0.0,98006.87,217408.56,0
0,518072.66,172.0,0.0,0.0,518072.66,0
1,165674.55,64880.0,0.0,28258.22,193932.77,0
1,285775.35,24737.0,0.0,0.0,285775.35,0
0,93586.62,0.0,0.0,1296049.36,1389635.98,0
1,178561.58,309387.0,130825.42,21240048.84,21418610.42,0
1,80395.01,310996.0,230600.99,0.0,80395.01,0
1,68435.05,15067.0,0.0,0.0,68435.05,0
0,566724.03,0.0,0.0,819673.07,1386397.11,0
1,93091.99,4006.0,0.0,14008.93,107100.92,0
1,117161.3,0.0,0.0,1157906.29,1275067.59,0
1,68478.93,0.0,0.0,265973.58,334452.51,0
1,453716.84,0.0,0.0,1935277.48,2388994.32,0
1,178084.42,0.0,0.0,318303.15,496387.57,0
1,249785.21,6626.0,0.0,0.0,249785.21,0
1,128844.74,3868.0,0.0,0.0,128844.74,0
0,1251224.71,11667.0,0.0,1333921.76,2585146.47,0
1,121931.88,3531.0,0.0,56901.9,178833.78,0
1,283608.1,0.0,0.0,441928.98,725537.08,0
1,315225.53,0.0,0.0,1603562.27,1918787.81,0
1,165270.87,0.0,0.0,1462152.36,1627423.23,0
1,117252.89,0.0,0.0,675448.5,792701.4,0
1,186999.2,0.0,0.0,896879.02,1237336.09,0
0,200472.37,0.0,0.0,2160842.21,2361314.59,0
1,194743.81,60421.0,0.0,136030.07,330773.88,0
1,19661.77,14861.0,0.0,0.0,19661.77,0
0,1053736.14,219340.0,0.0,1208181.82,2261917.96,0
1,92039.42,0.0,0.0,1118653.32,1129177.55,0
1,238329.27,0.0,0.0,1847968.36,2086297.63,0
1,165993.47,0.0,0.0,246978.95,412972.42,0
0,248653.1,0.0,0.0,1296526.55,1545179.66,0
1,67021.04,2041.98,0.0,1661399.62,1728420.66,0
1,36535.6,863.0,0.0,890602.04,927137.64,0
1,292405.09,7393.0,0.0,273076.31,565481.4,0
1,199258.78,0.0,0.0,7806016.65,8005275.43,0
1,95909.36,0.0,0.0,787521.36,883430.72,0
1,37897.8,0.0,0.0,287332.72,325230.52,0
0,26506.2,83910.0,57403.8,556506.02,583012.23,0
