type,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,isFraud
1,125501.86,220658.17,95156.31,405994.3,531496.16,0
0,8851853.59,0.0,0.0,9467872.02,18319725.62,0
1,390010.41,0.0,0.0,5103768.81,5493779.21,0
1,90463.96,0.0,0.0,1413634.01,1504097.97,0
0,2703838.16,0.0,0.0,5371645.24,8075483.4,0
1,138440.65,203721.0,65280.35,128930.35,267371.0,0
1,156454.57,8092.41,0.0,381922.54,538377.11,0
1,759935.38,70661.0,0.0,53342.0,430182.8,0
1,59442.34,100628.0,41185.66,0.0,37063.99,0
1,206270.59,212744.0,6473.41,0.0,206270.59,0
1,106151.93,99935.1,0.0,181419.28,287571.21,0
1,351855.76,24094.0,0.0,104971.99,456827.75,0
1,263704.0,5422.09,0.0,5505848.33,5769552.32,0
1,150583.04,59516.0,0.0,16220.0,0.0,0
0,1934097.46,0.0,0.0,3646553.68,5580651.14,0
1,22475.44,134879.39,112403.95,430656.6,453132.04,0
1,118161.78,18560.0,0.0,0.0,118161.78,0
1,795931.31,0.0,0.0,5180639.32,5976570.63,0
1,160378.09,841.0,0.0,172594.86,332972.95,0
1,105721.14,350040.0,244318.86,0.0,105721.14,0
1,154900.01,2665.0,0.0,346235.7,501135.71,0
1,592270.51,0.0,0.0,2459732.06,3052002.57,0
0,187800.84,30120.0,0.0,0.0,187800.84,0
1,272320.06,34598.0,0.0,978611.6,1250931.66,0
1,174350.67,0.0,0.0,6034607.72,6208958.39,0
1,105929.37,4229.0,0.0,12666114.54,12772043.9,0
1,546068.99,693397.0,147328.01,0.0,546068.99,0
1,318701.97,102850.0,0.0,157613.49,476315.46,0
1,46406.89,0.0,0.0,73815.14,120222.03,0
1,126532.33,0.0,0.0,379537.04,506069.37,0
1,9515.85,0.0,0.0,1179928.78,1189444.63,0
1,59209.66,1716.0,0.0,20725.92,79935.58,0
1,261886.56,125541.0,0.0,4873006.16,5134892.72,0
0,251118.04,251118.04,0.0,0.0,0.0,1
0,1213964.88,0.0,0.0,7853205.69,9067170.57,0
1,92028.84,146854.0,54825.16,631218.06,852640.39,0
0,399541.19,0.0,0.0,2178713.09,2578254.28,0
1,494067.28,803.0,0.0,3584569.6,4078636.88,0
1,355088.06,0.0,0.0,3070945.56,3426033.61,0
1,375844.97,100.0,0.0,688469.22,1064314.19,0
1,198407.52,0.0,0.0,2348552.34,2546959.86,0
1,48685.62,0.0,0.0,1722032.92,1770718.54,0
1,126147.93,0.0,0.0,297041.63,423189.56,0
0,25284498.92,0.0,0.0,41692177.84,105879159.3,0
0,487026.37,14745.0,0.0,0.0,487026.37,0
1,90934.43,15676.0,0.0,1404280.0,1495214.43,0
1,382304.56,0.0,0.0,5293211.09,5675515.66,0
1,125368.0,0.0,0.0,841631.2,966999.19,0
1,77326.64,30845.0,0.0,12730.89,90057.53,0
0,889806.53,39736.0,0.0,0.0,889806.53,0
1,75627.99,0.0,0.0,328258.22,403886.22,0
1,141540.6,0.0,0.0,5128406.97,5269947.57,0
1,196118.72,22605.0,0.0,0.0,196118.72,0
1,123850.33,0.0,0.0,736555.88,860406.22,0
0,340673.2,0.0,0.0,561775.75,902448.96,0
0,524877.31,89964.0,0.0,1373209.37,1898086.68,0
1,242553.81,0.0,0.0,1070493.36,1313047.17,0
1,138796.2,0.0,0.0,289171.29,427967.48,0
0,164826.83,0.0,0.0,14041943.45,14206770.28,0
0,1043664.45,0.0,0.0,1840357.22,2884021.67,0
0,66240.77,343501.0,277260.23,1037451.69,1103692.45,0
1,134920.18,0.0,0.0,4486030.3,4620950.48,0
1,312078.61,0.0,0.0,1282320.89,1594399.5,0
1,371639.94,11908.0,0.0,0.0,371639.94,0
1,491602.7,0.0,0.0,1363249.0,1854851.7,0
1,117759.18,611842.0,494082.82,0.0,117759.18,0
0,957365.33,0.0,0.0,960961.74,1918327.08,0
1,297699.68,444836.0,147136.32,1265821.62,1563521.29,0
1,176309.41,0.0,0.0,358228.44,412752.54,0
1,161025.79,1127.0,0.0,0.0,161025.79,0
1,299756.04,0.0,0.0,1063356.85,1363112.9,0
1,285722.13,0.0,0.0,701246.87,1291374.66,0
1,157619.22,0.0,0.0,4459949.32,4617568.54,0
0,687961.4,24345.0,0.0,1266631.71,1954593.11,0
1,192592.47,83.0,0.0,0.0,192592.47,0
1,264111.56,0.0,0.0,749596.87,1013708.43,0
1,300304.06,10227.0,0.0,0.0,300304.06,0
1,227086.36,0.0,0.0,1230753.73,1457840.09,0
1,88550.07,0.0,0.0,705553.0,794103.08,0
1,62923.92,0.0,0.0,339060.82,401984.74,0
1,90305.0,77453.0,0.0,97859.15,188164.16,0
1,342520.91,16164.0,0.0,0.0,469031.82,0
1,257132.63,0.0,0.0,1877310.62,2134443.25,0
1,8380.64,0.0,0.0,858433.0,866813.64,0
1,123252.0,9798.0,0.0,1984977.36,2108229.36,0
1,33348.44,105300.0,71951.56,0.0,33348.44,0
0,127220.3,0.0,0.0,242585.21,369805.51,0
1,367444.56,0.0,0.0,1112973.27,1480417.82,0
1,255365.62,0.0,0.0,1802079.54,2057445.16,0
1,416320.9,60360.0,0.0,826371.79,1242692.69,0
1,236826.46,53846.0,0.0,98799.77,335626.23,0
0,279912.06,362421.71,82509.66,379055.6,658967.66,0
1,228108.17,0.0,0.0,3113132.72,3341240.9,0
1,96260.45,203973.0,107712.55,131542.69,417684.29,0
0,187578.82,0.0,0.0,5099884.07,5287462.89,0
1,293055.54,0.0,0.0,555627.24,848682.78,0
1,194530.81,0.0,0.0,307303.98,501834.79,0
0,88970.55,10907.0,0.0,0.0,88970.55,0
1,184408.55,0.0,0.0,2194754.9,2379163.45,0
1,295251.97,11417.0,0.0,0.0,295251.97,0
1,431128.73,0.0,0.0,653294.02,1084422.74,0
1,139694.24,198508.0,58813.76,131583.87,271278.11,0
1,100217.7,20379.0,0.0,1003755.35,1103973.05,0
1,402963.08,6371.0,0.0,175780.19,578743.27,0
1,216783.62,248.0,0.0,0.0,216783.62,0
1,135515.53,0.0,0.0,434090.54,569606.07,0
0,674188.41,0.0,0.0,2739126.44,3413314.86,0
1,331416.16,0.0,0.0,674338.26,1005754.42,0
1,13574.3,0.0,0.0,1338344.5,1351918.8,0
0,282777.51,0.0,0.0,1071062.33,1353839.84,0
1,221356.29,8568.0,0.0,33045.2,254401.5,0
1,65814.84,77025.12,11210.28,133198.99,199013.83,0
1,179797.34,0.0,0.0,1580096.87,1759894.21,0
1,212873.3,125404.0,0.0,0.0,212873.3,0
1,45828.29,0.0,0.0,80967.0,0.0,0
1,279978.91,5933.0,0.0,14453.0,0.0,0
1,292308.08,0.0,0.0,399743.29,692051.37,0
1,117498.79,0.0,0.0,391187.69,508686.47,0
0,95212.72,0.0,0.0,579592.35,674805.07,0
1,26589.95,0.0,0.0,573996.38,600586.33,0
1,273963.54,55047.1,0.0,949751.33,1223714.88,0
1,196499.93,0.0,0.0,585643.66,782143.59,0
1,426614.04,21186.0,0.0,1239746.05,2201081.15,0
1,101213.92,0.0,0.0,522879.56,624093.49,0
0,279597.09,28715.06,0.0,485370.07,764967.15,0
1,165493.72,0.0,0.0,990632.01,1156125.73,0
1,401879.0,0.0,0.0,3524764.86,3926643.86,0
0,619502.08,619502.08,0.0,0.0,0.0,1
1,381962.42,0.0,0.0,535699.55,917661.98,0
1,202561.68,0.0,0.0,2056425.07,2654058.06,0
0,195501.39,209871.0,14369.61,86949.77,282451.16,0
1,96045.77,0.0,0.0,2441639.83,2537685.6,0
1,43327.42,52435.56,9108.14,271164.08,314491.51,0
0,446522.14,21288.0,0.0,0.0,446522.14,0
1,21758.78,100137.0,78378.22,604179.93,400857.53,0
0,509991.8,0.0,0.0,729561.42,1239553.21,0
0,130318.21,0.0,0.0,671158.15,902067.64,0
1,134084.46,1258.0,0.0,0.0,134084.46,0
1,94497.42,0.0,0.0,3222447.21,3316944.63,0
0,667853.5,0.0,0.0,9110202.42,9778055.92,0
1,238016.37,5684.0,0.0,427660.05,665676.43,0
0,2413422.39,47579.0,0.0,2036022.27,4449444.66,0
1,327106.37,0.0,0.0,392397.06,719503.44,0
0,736284.54,9183.0,0.0,14110911.0,14847195.54,0
1,208567.72,0.0,0.0,2355296.84,2563864.56,0
1,507839.13,0.0,0.0,2172414.31,3043193.06,0
0,2896627.11,0.0,0.0,8182947.88,11079574.99,0
0,686560.41,0.0,0.0,1197801.75,1884362.16,0
1,155529.27,23023.42,0.0,1914027.23,2069556.5,0
1,10653.37,0.0,0.0,2397298.11,2407951.49,0
0,542055.4,72736.0,0.0,9992.34,552047.73,0
1,135601.31,0.0,0.0,2705084.2,2840685.51,0
1,21936.96,1788.0,0.0,1881787.19,1903724.15,0
1,362432.4,70480.0,0.0,57663.33,420095.73,0
1,1082.74,533206.0,532123.26,243743.87,244826.61,0
1,21229.22,41819.0,20589.78,253086.24,274315.46,0
1,48893.01,0.0,0.0,105827.79,154720.81,0
1,48833.93,0.0,0.0,1042103.24,1090937.17,0
1,141555.42,0.0,0.0,1365654.98,1507210.4,0
1,35519.31,0.0,0.0,2045611.42,2081130.73,0
0,288202.54,15975.0,0.0,3924907.4,4213109.95,0
1,84853.52,345629.0,260775.48,197393.88,282247.4,0
1,322109.5,20189.0,0.0,696167.37,1018276.87,0
0,30511.87,0.0,0.0,1414567.77,1445079.64,0
1,264427.42,0.0,0.0,501097.21,765524.63,0
1,187076.55,0.0,0.0,2415043.81,2602120.37,0
1,75368.55,0.0,0.0,562434.47,637803.02,0
1,266220.04,0.0,0.0,5666044.65,5932264.69,0
1,250144.2,0.0,0.0,840833.49,1090977.7,0
1,249619.53,0.0,0.0,868709.83,1118329.36,0
1,147438.52,16604.12,0.0,4277642.33,4425080.85,0
1,245528.7,0.0,0.0,1129166.67,1374695.37,0
1,11.22,0.0,0.0,288780.27,288791.49,0
1,110964.48,10000.0,0.0,605918.52,716882.99,0
1,145758.17,0.0,0.0,13246440.32,12942188.99,0
1,62667.06,50019.0,0.0,3289933.73,3352600.79,0
1,225041.98,0.0,0.0,817673.22,1042715.2,0
1,85515.57,22004.0,0.0,27069105.42,27154620.99,0
1,101245.65,53901.0,0.0,8839862.88,8941108.54,0
0,22322.53,0.0,0.0,507809.59,530132.12,0
0,1776131.28,190.0,0.0,160738.69,1936869.96,0
1,86408.27,0.0,0.0,555692.81,642101.08,0
0,313662.95,0.0,0.0,2074932.7,2388595.65,0
1,208531.71,0.0,0.0,762092.38,970624.1,0
1,321967.33,0.0,0.0,376061.02,698028.34,0
1,236609.21,0.0,0.0,666445.09,903054.3,0
1,359023.25,0.0,0.0,654891.37,1013914.62,0
1,27653.26,438050.89,410397.64,454500.47,482153.73,0
0,388981.45,0.0,0.0,2066651.82,2455633.26,0
1,87160.18,83007.0,0.0,351150.23,438310.41,0
1,8068.61,0.0,0.0,43698.64,51767.25,0
1,223327.5,0.0,0.0,345292.53,568620.03,0
1,39273.78,10416.0,0.0,1247917.32,1287191.1,0
1,277212.33,0.0,0.0,661267.86,938480.19,0
1,84833.16,102152.0,17318.84,0.0,84833.16,0
1,27590.26,0.0,0.0,176831.52,204421.77,0
1,532377.55,0.0,0.0,607187.58,1204952.54,0
1,205839.4,0.0,0.0,2278932.39,2484771.79,0
1,80825.86,381.0,0.0,4167925.98,4248751.85,0
1,288594.41,9094.0,0.0,203439.69,538236.94,0
1,128158.18,0.0,0.0,4552181.99,4680340.17,0
1,71145.65,58391.0,0.0,0.0,71145.65,0
1,64761.45,266291.57,201530.12,3309897.58,3374659.03,0
1,191595.78,0.0,0.0,1234781.6,1426377.38,0
1,170636.33,0.0,0.0,1640211.82,1810848.15,0
1,235254.45,561.0,0.0,2295568.41,3242388.41,0
1,156905.8,89700.0,0.0,903002.04,1059907.84,0
1,63534.72,40132.0,0.0,0.0,63534.72,0
0,465095.65,90443.0,0.0,0.0,465095.65,0
1,162841.19,88890.31,0.0,908352.92,1071194.11,0
1,248009.9,0.0,0.0,36677952.44,36925962.34,0
1,218200.09,0.0,0.0,1623808.8,1842008.89,0
1,45900.71,0.0,0.0,2930514.38,2976415.09,0
0,197229.51,47518.0,0.0,0.0,197229.51,0
1,66347.25,0.0,0.0,276103.0,339532.3,0
1,326562.73,9383.0,0.0,0.0,326562.73,0
1,249876.83,0.0,0.0,8127878.21,8377755.04,0
0,234872.82,0.0,0.0,458488.6,693361.41,0
1,100042.91,0.0,0.0,354979.04,455021.95,0
1,90364.19,0.0,0.0,774605.59,864969.78,0
1,63999.21,404.0,0.0,104974.94,168974.15,0
1,6051.58,0.0,0.0,116477.53,122529.11,0
0,372352.12,0.0,0.0,3549882.67,3922234.79,0
1,253810.23,0.0,0.0,437874.71,691684.94,0
0,175401.36,117452.0,0.0,231318.44,406719.79,0
0,1377918.91,0.0,0.0,3649790.38,5027709.29,0
1,14522.63,0.0,0.0,34379.44,48902.07,0
0,307414.4,6238.0,0.0,0.0,307414.4,0
0,874956.05,0.0,0.0,2538998.03,3413954.08,0
1,105524.42,635.0,0.0,0.0,105524.42,0
1,330088.82,5093.0,0.0,50019.74,380108.57,0
1,127091.08,35427.0,0.0,0.0,127091.08,0
1,40818.16,0.0,0.0,161667.6,202485.76,0
1,305882.13,0.0,0.0,4519315.49,4825197.62,0
1,370029.51,201246.0,0.0,469034.28,839063.78,0
1,265612.21,14489.0,0.0,41879.48,307491.69,0
1,62306.49,0.0,0.0,259840.28,322146.77,0
1,358460.77,0.0,0.0,2703934.19,4047803.77,0
1,182828.79,0.0,0.0,4449189.34,4632018.13,0
1,135071.21,51735.0,0.0,4600389.24,4735460.45,0
1,297298.59,493823.0,196524.41,0.0,297298.59,0
0,2279539.12,0.0,0.0,8075367.98,10640355.02,0
1,161287.81,0.0,0.0,253431.64,414719.45,0
0,230837.73,13267.0,0.0,246406.25,477243.98,0
1,192546.24,11184.0,0.0,109201.82,301748.06,0
1,26262.08,0.0,0.0,483056.17,509318.25,0
1,76424.37,11649.0,0.0,506528.17,582952.54,0
1,216148.55,0.0,0.0,836935.92,1053084.48,0
0,859483.71,14690.0,0.0,0.0,859483.71,0
1,51844.77,42969.48,0.0,2838988.44,2890833.2,0
1,3447.99,0.0,0.0,800285.73,803733.73,0
1,61967.44,0.0,0.0,1638118.6,1700086.04,0
1,78969.14,0.0,0.0,221607.83,300576.97,0
1,155615.24,0.0,0.0,2341641.76,2497256.99,0
1,48935.55,0.0,0.0,75962.09,124897.64,0
1,193240.13,0.0,0.0,1239115.92,1432356.05,0
1,142698.24,90069.0,0.0,1102187.35,1244885.59,0
1,220244.14,472.0,0.0,377325.45,296969.52,0
1,304593.2,67375.47,0.0,331277.1,635870.3,0
1,114984.91,36832.0,0.0,0.0,114984.91,0
1,78100.4,0.0,0.0,1241584.17,1319684.57,0
1,181506.82,315045.97,133539.15,1392084.26,1573591.08,0
1,144191.53,0.0,0.0,426122.87,570314.4,0
1,17193.2,526844.0,509650.8,830762.92,847956.11,0
1,96184.62,1602.0,0.0,268252.61,364437.23,0
1,215284.36,0.0,0.0,723287.65,938572.02,0
1,260477.61,4000.0,0.0,104737.0,966763.4,0
1,452804.06,11866.0,0.0,1577455.95,2030260.02,0
1,98335.45,0.0,0.0,125378.45,223713.89,0
0,1087630.23,0.0,0.0,4166635.63,5254265.86,0
0,2202360.98,25829.0,0.0,521803.19,2724164.17,0
1,90296.89,0.0,0.0,140446.24,230743.14,0
1,186611.98,415417.56,228805.58,11622315.05,11808927.04,0
0,2526775.47,0.0,0.0,8097366.29,10624141.76,0
1,9340.41,750.0,0.0,52271.19,61611.59,0
1,161455.12,0.0,0.0,173649.81,335104.93,0
1,26729.19,0.0,0.0,5075099.23,5372768.58,0
1,140211.66,71395.84,0.0,1560893.17,1701104.83,0
1,1853.84,0.0,0.0,376129.28,377983.12,0
0,848524.05,0.0,0.0,2295285.25,3143809.3,0
1,221590.41,36165.14,0.0,1515290.2,1736880.6,0
1,211435.9,30779.0,0.0,0.0,211435.9,0
1,376028.99,0.0,0.0,1039808.84,1415837.83,0
0,2388333.65,0.0,0.0,4515658.65,6903992.3,0
1,258570.13,50602.0,0.0,0.0,258570.13,0
1,21164.0,0.0,0.0,95431.59,116595.59,0
1,117517.93,102567.0,0.0,582175.48,699693.42,0
1,150732.48,0.0,0.0,230957.98,381690.46,0
0,17892.22,44407.0,26514.78,4098863.72,4116755.94,0
1,128398.38,59167.0,0.0,0.0,128398.38,0
1,225642.5,0.0,0.0,659234.33,884876.83,0
1,27569.74,0.0,0.0,191982.27,219552.02,0
1,80177.55,0.0,0.0,781326.03,861503.58,0
0,513743.89,4405.95,0.0,1256497.34,1770241.23,0
0,839794.94,0.0,0.0,1644901.97,2484696.91,0
1,94989.34,12048.0,0.0,293225.54,0.0,0
1,93700.3,5075.0,0.0,0.0,112184.92,0
1,344856.77,11034.0,0.0,0.0,344856.77,0
1,51888.94,0.0,0.0,1666035.84,1717924.78,0
1,141522.61,199081.0,57558.39,2512813.59,2654336.21,0
1,53326.84,29972.0,0.0,168760.0,222086.84,0
1,83943.82,252.0,0.0,0.0,83943.82,0
1,161370.11,5958.0,0.0,0.0,161370.11,0
1,209139.11,15958.0,0.0,201291.34,410430.45,0
1,253355.15,0.0,0.0,722203.55,975558.7,0
1,528674.84,0.0,0.0,11407070.19,11935745.03,0
1,107345.8,10720.0,0.0,0.0,107345.8,0
1,261500.84,101715.0,0.0,3093415.53,3354916.37,0
0,1589472.45,15271.56,0.0,3739591.4,5329063.85,0
0,400036.7,0.0,0.0,489661.24,889697.94,0
1,178632.82,0.0,0.0,428698.19,607331.01,0
1,182073.28,0.0,0.0,643220.27,825293.55,0
1,116224.66,0.0,0.0,1681465.3,1797689.96,0
1,242211.04,8156.0,0.0,0.0,242211.04,0
1,50086.11,0.0,0.0,89276.01,139362.12,0
0,1436753.0,65416.0,0.0,5410517.65,6847270.65,0
0,572771.92,0.0,0.0,845755.24,1418527.16,0
0,319671.51,40996.0,0.0,9817599.29,10137270.8,0
0,330002.61,32087.0,0.0,1498206.1,1828208.71,0
1,24043.07,0.0,0.0,29960.41,54003.48,0
1,391963.27,21332.0,0.0,446599.28,838562.55,0
1,179602.63,10678.57,0.0,4075074.09,4254676.73,0
1,183691.39,0.0,0.0,1113802.07,1297493.46,0
1,286233.24,0.0,0.0,326255.56,612488.8,0
1,35550.35,63895.0,28344.65,0.0,35550.35,0
0,334438.24,0.0,0.0,1308173.6,1642611.84,0
1,35612.79,0.0,0.0,5676111.72,5711724.51,0
0,615533.3,0.0,0.0,738045.25,1353578.55,0
0,2929505.58,282386.0,0.0,555410.19,3484915.77,0
1,143653.03,0.0,0.0,873017.14,1016670.16,0
0,367782.92,0.0,0.0,3012677.66,3644531.13,0
1,60420.93,49944.0,0.0,0.0,60420.93,0
1,58604.41,11098.0,0.0,332800.79,391405.19,0
1,47814.02,0.0,0.0,479387.37,527201.39,0
1,231925.77,1502356.55,1270430.77,275274.8,148706.93,0
1,158103.63,152512.0,0.0,50820.71,208924.34,0
1,161383.83,10114.0,0.0,0.0,161383.83,0
1,89318.76,19713.0,0.0,33387.7,122706.47,0
1,83474.43,0.0,0.0,461053.23,544527.66,0
1,121804.9,0.0,0.0,1469585.61,1591390.52,0
1,311171.03,5311.0,0.0,22473.28,333644.31,0
0,242012.03,0.0,0.0,1196465.5,2222232.47,0
1,196950.76,545.0,0.0,4118699.39,4315650.14,0
1,140780.53,43123.0,0.0,0.0,95864.84,0
1,8672.14,14048.0,5375.86,2994710.84,3003382.98,0
0,934064.59,18069.0,0.0,1486901.04,2420965.62,0
1,216007.53,1024825.54,808818.01,1602701.93,1178808.14,0
1,144432.07,0.0,0.0,3135540.46,3279972.52,0
1,30294.92,0.0,0.0,260648.3,290943.22,0
