type,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,isFraud
1,237454.39,299479.0,62024.61,514332.05,551435.65,0
1,354074.41,50025.0,0.0,0.0,354074.41,0
0,316650.74,146274.0,0.0,1621918.27,1938569.01,0
1,77728.65,4605.0,0.0,59728.24,137456.9,0
0,5680903.17,0.0,0.0,32155619.72,37836522.89,0
1,39662.3,0.0,0.0,1263366.13,1303028.43,0
1,112995.29,13470.0,0.0,673947.23,786942.51,0
1,146871.55,0.0,0.0,333974.54,480846.09,0
1,143876.7,49143.0,0.0,17607.27,161483.97,0
1,581434.96,223767.2,0.0,1674200.62,2255635.58,0
0,226147.03,0.0,0.0,2375397.46,2601544.49,0
1,150416.61,0.0,0.0,193155.51,343572.12,0
1,121192.19,1161.0,0.0,748841.0,870033.19,0
1,217129.64,0.0,0.0,371787.42,588917.06,0
1,22899.17,28426.0,5526.83,401372.67,424271.85,0
1,138012.94,185.0,0.0,250730.29,571124.89,0
1,119204.99,0.0,0.0,178076.22,297281.21,0
1,32677.32,11722.0,0.0,213718.71,246396.03,0
1,303388.01,0.0,0.0,2780740.25,3084128.25,0
1,95498.19,312598.27,217100.07,14247578.18,14343076.37,0
1,106307.11,33111.5,0.0,867785.63,974092.75,0
1,161418.32,0.0,0.0,631197.69,792616.01,0
1,277889.78,809.0,0.0,0.0,277889.78,0
1,68672.87,21063.0,0.0,107625.63,176298.51,0
1,732.25,0.0,0.0,6565359.98,6566092.23,0
0,966747.04,0.0,0.0,2835713.1,3802460.14,0
1,86011.61,0.0,0.0,745857.6,831869.22,0
1,232853.17,186670.28,0.0,4359147.29,4592000.46,0
1,116573.01,28.0,0.0,0.0,116573.01,0
1,337008.16,3549.0,0.0,22469040.18,22641471.24,0
1,188768.92,0.0,0.0,664296.33,853065.25,0
1,68230.32,68230.32,0.0,0.0,68230.32,1
1,115968.09,0.0,0.0,129127.93,245096.02,0
1,351368.87,27354.0,0.0,193602.22,544971.09,0
1,105425.63,0.0,0.0,1616601.73,1722027.36,0
0,202273.45,0.0,0.0,225126.46,447949.58,0
1,350616.08,170.0,0.0,26940.0,139626.93,0
1,159456.13,0.0,0.0,3526992.98,3686449.11,0
0,1074423.33,0.0,0.0,5207440.64,6281863.98,0
0,276558.71,0.0,0.0,798329.23,1074887.94,0
0,1153114.87,490.0,0.0,0.0,1153114.87,0
1,49522.22,0.0,0.0,697151.09,746673.31,0
1,153535.19,0.0,0.0,330992.63,484527.81,0
1,114038.27,0.0,0.0,240232.34,354270.61,0
1,217950.04,209056.0,0.0,818578.79,1036528.83,0
1,205674.55,120256.0,0.0,593896.19,799570.73,0
1,51740.15,107736.0,55995.85,5120515.3,5172255.45,0
1,230485.55,0.0,0.0,2032906.57,2263392.12,0
1,68853.92,98133.0,29279.08,1572411.45,1641265.37,0
1,77259.23,58017.0,0.0,0.0,77259.23,0
1,414187.9,0.0,0.0,529966.08,944153.97,0
1,93636.81,0.0,0.0,970217.54,1063854.35,0
0,748784.38,0.0,0.0,2195035.26,2943819.64,0
1,138688.56,1436087.02,1297398.47,59563.99,422824.55,0
1,111897.47,0.0,0.0,1133007.95,1244905.42,0
1,15572.73,51757.27,36184.53,352440.54,368013.27,0
1,40596.16,0.0,0.0,58063.41,98659.58,0
1,22525.55,0.0,0.0,146884.72,169410.27,0
1,6429.11,512719.0,506289.89,3589942.63,3596371.73,0
1,42435.0,104426.0,61991.0,0.0,42435.0,0
0,361399.06,0.0,0.0,421932.06,783331.12,0
0,361178.13,0.0,0.0,443428.14,804606.27,0
1,50935.15,0.0,0.0,2445721.25,2496656.39,0
1,138769.8,2163.48,0.0,140033.08,278802.88,0
1,29344.37,36321.0,6976.63,0.0,29344.37,0
1,92941.97,0.0,0.0,370163.53,463105.49,0
1,62434.21,0.0,0.0,306737.35,369171.56,0
0,239550.47,0.0,0.0,1198449.89,1438000.35,0
1,388571.94,0.0,0.0,611653.35,1000225.29,0
1,98163.24,33033.72,0.0,1626200.57,1724363.81,0
0,1529566.91,0.0,0.0,2128782.17,3658349.08,0
1,104315.86,0.0,0.0,1079248.16,1183564.02,0
1,229644.59,0.0,0.0,5907049.38,6136693.97,0
1,74290.76,0.0,0.0,126617.11,200907.87,0
1,250629.58,0.0,0.0,316841.37,567470.95,0
1,291277.18,526.0,0.0,43882.63,335159.82,0
1,37706.65,30476.0,0.0,2246856.07,2284562.72,0
1,173202.08,0.0,0.0,721534.14,894736.22,0
1,274864.81,198956.13,0.0,867691.06,1142555.87,0
1,165706.7,0.0,0.0,1671762.19,1837468.89,0
0,134634.65,0.0,0.0,412719.6,547354.25,0
1,471549.02,185.0,0.0,313466.99,785016.01,0
1,111966.84,148.0,0.0,147619.3,259586.13,0
1,1615.26,228810.0,227194.74,63907.3,65522.55,0
1,304951.29,11766.0,0.0,169774.05,474725.33,0
1,38646.63,0.0,0.0,90584.91,129231.54,0
1,144080.2,0.0,0.0,204461.82,348542.01,0
1,218218.49,15177.0,0.0,197914.24,416132.73,0
1,10672.98,147.0,0.0,430964.06,442089.44,0
0,28094.06,0.0,0.0,848009.68,876103.74,0
1,5282.89,19387.85,14104.96,347192.91,352475.8,0
1,225252.34,0.0,0.0,1645611.94,1870864.28,0
1,106002.75,25208.0,0.0,5337673.1,5443675.85,0
1,83303.19,8079.0,0.0,2015433.21,2098736.4,0
1,182406.11,118.0,0.0,136713.6,319119.72,0
1,426308.17,8052.0,0.0,592946.38,1139740.41,0
1,70808.16,20641.0,0.0,884062.32,954870.48,0
1,291581.77,85765.0,0.0,0.0,291581.77,0
1,15103.83,16275.86,1172.03,2897022.99,2912126.82,0
1,188888.86,0.0,0.0,1155043.32,1343932.18,0
1,236039.84,415650.0,179610.16,2094931.56,2330971.4,0
1,322035.9,0.0,0.0,1021507.98,1594646.02,0
1,82881.78,0.0,0.0,1632938.15,1715819.93,0
1,126226.0,385705.13,259479.13,159159.83,285385.84,0
1,110107.33,76660.0,0.0,272357.8,382465.13,0
1,64878.28,103045.0,38166.72,1227490.31,1292368.59,0
1,49557.53,12836.67,0.0,70564.2,120121.73,0
0,1466656.67,0.0,0.0,2960737.12,4427393.78,0
1,353254.09,0.0,0.0,1209802.43,1563056.52,0
1,535682.12,0.0,0.0,2488148.76,3023830.88,0
1,62516.61,0.0,0.0,461218.71,523735.33,0
1,11167.46,0.0,0.0,11892.96,23060.43,0
1,46169.8,54170.0,8000.2,995625.81,1041795.61,0
1,131969.53,3569.0,0.0,0.0,131969.53,0
1,508568.8,104997.0,0.0,273329.98,781898.78,0
1,296174.19,504394.3,208220.11,9870.11,306044.31,0
1,191620.9,0.0,0.0,414713.99,121947.75,0
1,98032.75,136815.07,38782.32,518274.96,616307.71,0
1,136460.45,0.0,0.0,809715.73,946176.18,0
1,102107.2,0.0,0.0,1068666.93,1170774.13,0
1,49573.61,40024.0,0.0,198754.76,472995.85,0
1,144510.35,12272.0,0.0,6562305.49,6706815.84,0
1,279610.21,0.0,0.0,3080944.5,3360554.71,0
1,230733.73,0.0,0.0,1239713.33,1470447.06,0
1,552131.44,0.0,0.0,614601.75,1166733.19,0
1,19868.19,36867.0,16998.81,2850690.67,2870558.86,0
1,192334.47,11615.0,0.0,0.0,192334.47,0
1,173249.28,0.0,0.0,1190675.11,1363924.39,0
1,195541.62,0.0,0.0,257556.34,453097.96,0
0,630983.63,0.0,0.0,10777570.81,11408554.44,0
1,54583.45,0.0,0.0,84854.8,139438.25,0
1,44880.29,241276.0,196395.71,35426.0,0.0,0
1,646958.5,19409.63,0.0,872262.28,1519220.78,0
1,235778.42,1500.0,0.0,3094115.34,3329893.76,0
1,11299.17,8255.38,0.0,0.0,11299.17,0
1,293669.98,35858.0,0.0,20150.69,313820.67,0
1,307888.58,0.0,0.0,5362525.89,5670414.48,0
1,168665.52,0.0,0.0,530651.54,699317.06,0
1,207693.68,0.0,0.0,5442003.01,5649696.69,0
1,18367.13,0.0,0.0,194965.34,213332.47,0
1,164286.72,53992.0,0.0,0.0,164286.72,0
1,2588.33,6191.0,3602.67,0.0,2588.33,0
1,468670.0,157829.0,0.0,58937.63,737227.06,0
0,137313.55,0.0,0.0,1240100.36,1377413.91,0
1,260362.58,0.0,0.0,681235.97,941598.55,0
1,100775.94,6004.0,0.0,1918726.83,2019502.77,0
1,171187.84,0.0,0.0,1613398.85,1784586.69,0
1,94887.65,0.0,0.0,343596.6,438484.25,0
1,141075.78,81.0,0.0,0.0,141075.78,0
0,300362.63,0.0,0.0,421727.2,722089.82,0
1,353616.26,354254.69,638.42,0.0,566298.34,0
1,20673.84,0.0,0.0,943621.98,964295.81,0
1,7880.26,0.0,0.0,15916.17,23796.42,0
1,226994.61,113.0,0.0,0.0,226994.61,0
1,154946.99,0.0,0.0,233131.54,388078.53,0
1,143187.74,75306.0,0.0,2062171.79,2205359.53,0
1,46757.21,0.0,0.0,1889719.24,1936476.45,0
1,62481.13,0.0,0.0,1453229.44,1515710.57,0
1,96778.36,0.0,0.0,4378213.92,4474992.29,0
1,32208.9,11622.0,0.0,0.0,32208.9,0
0,548606.26,31033.0,0.0,655706.44,1204312.7,0
1,466916.72,0.0,0.0,2214149.96,2681066.67,0
1,546982.54,6124.0,0.0,225559.1,772541.64,0
1,16171.17,477050.97,460879.8,95426.86,111598.03,0
1,184918.53,96079.0,0.0,1134712.39,1319630.92,0
1,34816.82,12.0,0.0,298906.21,333723.03,0
1,364970.72,150594.0,0.0,839244.7,1204215.42,0
1,223115.36,43747.0,0.0,210234.33,433349.69,0
1,20407.84,0.0,0.0,187051.59,207459.42,0
1,94352.71,163860.0,69507.29,143210.11,237562.82,0
1,306733.73,0.0,0.0,1407874.08,1714607.82,0
0,349033.8,16207.95,0.0,961489.28,1310523.08,0
1,8080.09,0.0,0.0,1134034.04,1142114.13,0
1,188680.89,79653.0,0.0,618693.94,807374.83,0
1,201937.56,0.0,0.0,315902.46,517840.02,0
1,342358.33,600930.0,258571.67,9201.51,351559.84,0
1,155535.88,19335.0,0.0,1072285.06,1227820.94,0
0,73631.02,0.0,0.0,695562.2,769193.22,0
1,186787.38,0.0,0.0,1057296.96,1244084.34,0
0,683052.18,28150.0,0.0,0.0,683052.18,0
0,1178642.78,0.0,0.0,1197104.44,2375747.21,0
1,141933.5,718067.0,576133.5,37515.02,179448.52,0
1,127817.87,0.0,0.0,658219.97,1413757.67,0
1,208845.45,0.0,0.0,2024069.71,2232915.16,0
1,193383.0,0.0,0.0,283761.76,477144.76,0
1,106309.95,19515.0,0.0,764069.96,870379.91,0
1,100620.39,0.0,0.0,205437.13,306057.52,0
1,434408.18,213.0,0.0,0.0,434408.18,0
1,14867.29,10624.0,0.0,201211.42,216078.7,0
1,184973.08,27409.0,0.0,118123.11,303096.19,0
1,39333.18,0.0,0.0,4105247.47,4144580.65,0
1,64558.43,0.0,0.0,3282901.82,3347460.25,0
1,181141.59,0.0,0.0,3938090.01,4119231.6,0
1,53123.9,0.0,0.0,2946358.74,2999482.64,0
0,1491807.12,14837.0,0.0,493249.17,1985056.28,0
1,343253.95,14282.0,0.0,2995275.3,3338529.25,0
1,240659.74,0.0,0.0,508706.04,749365.78,0
1,161359.44,10589.0,0.0,13762672.04,13924031.48,0
1,143785.55,202884.0,59098.45,0.0,143785.55,0
0,20649.01,0.0,0.0,819614.86,840263.88,0
1,334687.09,5081.23,0.0,360379.88,695066.97,0
1,596982.18,32669.0,0.0,11145.79,608127.97,0
1,283114.51,50044.0,0.0,432331.21,715445.72,0
1,102682.54,8863.0,0.0,0.0,102682.54,0
1,119703.92,0.0,0.0,261301.76,381005.68,0
1,155392.26,55212.0,0.0,42694.5,198086.76,0
1,166113.81,0.0,0.0,5331553.64,5497667.44,0
1,473167.8,0.0,0.0,600480.87,1073648.68,0
1,41314.75,30589.0,0.0,0.0,41314.75,0
1,35023.31,422772.18,387748.87,205400.08,360327.99,0
0,292773.32,12435.0,0.0,422584.58,715357.9,0
0,1512604.43,0.0,0.0,2989260.54,4501864.97,0
0,658790.64,74846.0,0.0,0.0,658790.64,0
1,91533.75,201608.0,110074.25,13174549.1,13266082.85,0
1,12838.14,6683.31,0.0,528820.15,541658.29,0
1,126248.48,1670.0,0.0,346621.03,557795.67,0
1,133487.34,0.0,0.0,1232184.93,1365672.27,0
1,446556.36,18929.0,0.0,266311.08,712867.43,0
1,18701.61,0.0,0.0,805514.74,824216.35,0
0,700158.05,0.0,0.0,2662161.64,3362319.69,0
0,1086933.6,80057.0,0.0,0.0,1086933.6,0
1,73298.95,41815.0,0.0,1187080.48,1260379.43,0
0,596841.71,0.0,0.0,5931597.26,6528438.97,0
1,8156.43,59259.0,51102.57,1288667.77,1296824.2,0
1,63627.38,51053.21,0.0,1023798.85,1087426.23,0
1,264399.53,55441.0,0.0,5091294.39,5355693.93,0
1,91039.55,14753.0,0.0,0.0,91039.55,0
1,167516.36,0.0,0.0,1964707.3,2132223.66,0
1,368216.89,107.0,0.0,3768.19,371985.07,0
0,1003732.55,232541.67,0.0,1623475.43,2627207.98,0
1,60990.13,0.0,0.0,889787.96,950778.09,0
0,1166997.69,0.0,0.0,3054762.65,4221760.34,0
1,243751.45,0.0,0.0,1862876.46,2106627.91,0
1,312984.19,16427.0,0.0,1474874.3,1787858.49,0
1,39651.48,11230.0,0.0,1192403.66,1232055.13,0
1,22653.06,21867.73,0.0,333518.7,356171.76,0
1,167894.7,0.0,0.0,772579.71,940474.4,0
1,34282.53,0.0,0.0,1188188.51,1222471.05,0
0,5359486.46,0.0,0.0,11232689.42,16592175.88,0
1,316532.55,15764.0,0.0,42666.85,359199.4,0
1,356524.89,5608.0,0.0,285843.54,642368.43,0
0,151772.24,0.0,0.0,773590.55,925362.79,0
1,159292.98,104268.7,0.0,374348.39,533641.36,0
0,430025.73,0.0,0.0,962297.32,1392323.05,0
1,412265.38,43744.0,0.0,380646.0,1214107.32,0
1,208422.72,0.0,0.0,922033.9,1130456.62,0
1,145081.64,14624.0,0.0,560119.72,705201.36,0
1,368805.65,0.0,0.0,961736.76,1330542.41,0
1,115015.79,111479.0,0.0,0.0,115015.79,0
1,14127.2,8280.0,0.0,233626.64,247753.84,0
1,216967.2,189862.22,0.0,545007.27,761974.47,0
0,141416.2,0.0,0.0,538027.08,679443.28,0
1,123856.06,0.0,0.0,250971.87,374827.93,0
1,187486.69,11606.0,0.0,0.0,187486.69,0
1,260172.79,11545.0,0.0,0.0,260172.79,0
1,66048.5,156043.0,89994.5,79459.93,145508.43,0
1,309382.6,0.0,0.0,1045626.74,1355009.35,0
1,197960.83,0.0,0.0,1011208.48,1209169.31,0
1,44088.63,31069.0,0.0,7202316.76,7246405.39,0
1,30074.21,20345.0,0.0,166353.41,196427.62,0
1,160524.0,0.0,0.0,163494.74,299585.13,0
1,317214.17,0.0,0.0,503948.17,821162.34,0
1,162546.56,248059.3,85512.74,263295.83,160320.06,0
1,70611.83,0.0,0.0,501988.75,393604.41,0
1,167091.77,0.0,0.0,1097775.39,1264867.16,0
1,158381.95,0.0,0.0,577108.37,735490.32,0
0,118536.08,32668.0,0.0,304600.62,423136.7,0
1,190395.02,42558.0,0.0,176331.12,366726.14,0
1,262317.92,0.0,0.0,925602.35,1187920.27,0
1,131860.28,10681.0,0.0,1773329.33,1905189.61,0
0,1081919.81,203331.0,0.0,235320.51,1317240.31,0
1,256015.23,0.0,0.0,264566.06,520581.29,0
0,2255.28,101702.0,99446.72,2576497.82,2578753.11,0
1,53188.64,41895.0,0.0,0.0,53188.64,0
1,213773.43,8905.11,0.0,276147.47,489920.89,0
1,252871.77,0.0,0.0,2978639.06,3231510.83,0
1,325920.58,19882.0,0.0,777228.68,1103149.26,0
1,171201.7,31445.0,0.0,2225431.26,2396632.95,0
1,194350.98,50567.0,0.0,275666.86,470017.84,0
1,430845.86,20016.0,0.0,0.0,430845.86,0
1,306299.13,1008.0,0.0,0.0,306299.13,0
1,152021.93,45206.0,0.0,89986.68,242008.62,0
1,61135.54,0.0,0.0,491643.0,552778.55,0
1,268881.91,5553.0,0.0,0.0,268881.91,0
1,200966.66,0.0,0.0,523989.65,724956.31,0
1,83911.45,158.0,0.0,56534.63,140446.08,0
1,126210.99,226876.05,100665.05,2487223.82,2613434.82,0
1,137564.43,1185.0,0.0,412100.76,549665.19,0
1,125243.18,51532.0,0.0,352113.45,477356.63,0
0,105223.92,0.0,0.0,1192464.75,1297688.67,0
1,167777.68,0.0,0.0,293325.57,461103.25,0
0,16002.94,19960.0,3957.06,368928.8,384931.74,0
1,265046.12,6134.67,0.0,1641399.52,1906445.64,0
1,96545.62,0.0,0.0,280915.9,377461.52,0
1,35893.6,0.0,0.0,538013.33,573906.93,0
1,157355.8,11577.0,0.0,0.0,157355.8,0
1,85339.92,0.0,0.0,3132636.39,3448552.64,0
1,57304.5,49737.0,0.0,5152121.91,5209426.41,0
1,333426.54,0.0,0.0,4840717.62,5174144.15,0
1,116704.74,0.0,0.0,305605.28,422310.02,0
1,74229.39,0.0,0.0,422484.87,496714.26,0
0,971115.28,187658.01,0.0,0.0,1632227.14,0
1,115551.82,23205.0,0.0,585174.6,700726.42,0
1,122422.06,0.0,0.0,1931745.91,1838932.58,0
1,163515.41,0.0,0.0,1235031.15,1398546.56,0
1,157536.26,9084.0,0.0,0.0,157536.26,0
1,222086.02,108.0,0.0,0.0,222086.02,0
1,250039.27,260266.0,10226.73,0.0,250039.27,0
1,8136.12,0.0,0.0,23492.26,31628.38,0
1,166250.05,5827.0,0.0,0.0,166250.05,0
1,23242.89,0.0,0.0,291475.67,314718.57,0
1,49512.04,0.0,0.0,1310579.82,1360091.86,0
1,503861.09,11477.54,0.0,622883.99,1126745.08,0
1,222508.78,0.0,0.0,4365263.58,4587772.35,0
1,233689.33,50341.0,0.0,8448044.32,9154785.6,0
1,33521.69,41229.0,7707.31,89969.95,123491.64,0
0,615497.81,33405.0,0.0,3142121.68,3757619.48,0
1,97256.91,10358.0,0.0,901752.25,999009.16,0
1,143022.57,1173.0,0.0,0.0,143022.57,0
1,224734.0,0.0,0.0,1641345.3,1866079.31,0
1,129691.77,0.0,0.0,2469304.3,2598996.07,0
