type,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,isFraud
0,192654.53,0.0,0.0,1733446.75,1926101.27,0
1,360839.95,0.0,0.0,7956489.06,8317329.01,0
0,310526.93,0.0,0.0,1631505.68,1942032.61,0
1,399500.86,0.0,0.0,1147406.88,1546907.74,0
1,341360.82,0.0,0.0,402802.97,744163.79,0
1,3846.89,10518.0,6671.11,95046.27,98893.16,0
1,41255.79,0.0,0.0,87136.01,128391.8,0
1,176512.31,81978.0,0.0,7008197.17,7184709.48,0
1,245740.89,0.0,0.0,2783046.21,3166725.63,0
1,64346.83,32546.0,0.0,1077172.43,1141519.26,0
1,334126.86,0.0,0.0,820495.29,1154622.15,0
1,72765.89,0.0,0.0,948364.97,1021130.86,0
1,57766.57,403.0,0.0,65571.6,123338.17,0
1,3281.5,0.0,0.0,5090.0,0.0,0
1,44332.95,0.0,0.0,4264805.27,4309138.22,0
1,379782.97,18915.0,0.0,2375723.73,2755506.7,0
1,166355.91,31945.0,0.0,0.0,166355.91,0
1,536573.24,496.0,0.0,2096403.4,2632976.64,0
1,71790.29,48966.0,0.0,1518553.15,1590343.44,0
1,74633.8,11348.0,0.0,0.0,74633.8,0
0,15427.06,117889.0,102461.94,496154.98,511582.04,0
1,41805.92,0.0,0.0,3279496.88,3321302.8,0
0,440562.94,0.0,0.0,784018.8,1224581.75,0
1,174427.9,0.0,0.0,3727517.9,3901945.8,0
1,149393.59,0.0,0.0,1130467.81,1279861.4,0
0,927876.09,0.0,0.0,7856770.19,8784646.28,0
1,90981.59,0.0,0.0,142507.23,233488.82,0
0,1753932.86,62436.02,0.0,1984496.5,4084190.47,0
1,239687.54,0.0,0.0,1003538.14,1243225.67,0
1,250207.72,0.0,0.0,1462966.12,1865146.13,0
1,112653.75,52890.42,0.0,1622256.45,1734910.2,0
1,283423.99,55.0,0.0,498359.2,781783.19,0
1,22886.63,111656.0,88769.37,1992094.44,2014981.08,0
1,166089.7,0.0,0.0,1595807.83,1761897.53,0
1,346240.2,4676.0,0.0,523832.95,1070540.97,0
1,313759.22,15746.0,0.0,164250.13,478009.36,0
0,268809.43,61379.0,0.0,36419.0,300949.03,0
1,220368.17,0.0,0.0,813030.89,1033399.07,0
0,640481.69,0.0,0.0,786628.03,1500119.94,0
1,259168.75,46410.0,0.0,33404.57,292573.32,0
1,79579.96,0.0,0.0,277920.43,357500.38,0
1,98461.39,30156.0,0.0,0.0,98461.39,0
1,54917.87,57840.0,2922.13,1303133.97,1358051.84,0
1,85269.72,0.0,0.0,2353469.84,2438739.56,0
1,228631.69,72504.0,0.0,2374291.81,2602923.5,0
1,107603.78,0.0,0.0,571472.4,679076.18,0
0,674040.0,0.0,0.0,754630.2,1428670.2,0
1,5790.78,13644.0,7853.22,2197504.7,2203295.48,0
0,889194.71,0.0,0.0,2880458.75,3769653.45,0
1,66706.11,0.0,0.0,1150264.59,1216970.7,0
1,275309.88,15414.0,0.0,295884.26,571194.14,0
0,3454.92,20798.0,17343.08,0.0,3454.92,0
1,185143.45,0.0,0.0,484000.89,2528788.63,0
1,131905.92,8053.0,0.0,0.0,131905.92,0
1,14004.05,206039.0,192034.95,713483.61,727487.66,0
1,3978.53,1308.71,0.0,416256.75,420235.28,0
1,57567.01,0.0,0.0,213303.47,270870.48,0
1,248644.06,106245.0,0.0,890243.22,1138887.28,0
1,104888.43,0.0,0.0,2496650.05,2601538.49,0
1,494679.57,1469.0,0.0,71429.14,1382332.35,0
1,150246.21,22014.0,0.0,0.0,150246.21,0
1,93883.22,185733.0,91849.78,61042.05,154925.27,0
1,178911.38,33177.0,0.0,1311323.08,1490234.47,0
0,8357.11,10633.0,2275.89,58816.13,67173.25,0
1,66077.3,0.0,0.0,7116161.97,7639996.11,0
0,199482.81,0.0,0.0,297062.48,496545.28,0
1,236697.16,0.0,0.0,1780887.27,2077138.14,0
1,187986.65,2026.0,0.0,402731.09,805659.96,0
1,103329.37,33043.0,0.0,570484.9,673814.27,0
1,322306.16,388160.0,65853.84,3461143.91,3783450.07,0
1,7221.85,1087.0,0.0,0.0,7221.85,0
1,203161.67,0.0,0.0,613874.77,817036.44,0
1,177288.57,0.0,0.0,1773119.32,1950407.89,0
1,264470.77,0.0,0.0,1047804.31,1312275.07,0
1,6996.21,0.0,0.0,167140.08,174136.29,0
1,22415.9,10443.0,0.0,0.0,22415.9,0
1,247887.44,259337.0,11449.56,0.0,247887.44,0
1,204771.1,0.0,0.0,799103.71,1003874.81,0
1,142981.58,0.0,0.0,1765244.5,1908226.08,0
1,177336.22,400834.0,223497.78,51997.0,222222.13,0
1,6140.54,34708.0,28567.46,0.0,6140.54,0
1,242375.41,0.0,0.0,473292.13,715667.55,0
1,215733.11,0.0,0.0,273351.63,489084.74,0
0,396577.87,0.0,0.0,680498.42,1077076.29,0
1,125289.25,206336.0,81046.75,861605.02,986894.26,0
1,12309.27,90500.0,78190.73,0.0,12309.27,0
0,38054.98,465.0,0.0,2435824.9,2473879.88,0
1,18587.89,0.0,0.0,251783.2,270371.09,0
1,231493.9,80871.78,0.0,8714279.5,8945773.41,0
0,1358370.67,0.0,0.0,2495626.79,3853997.46,0
1,61909.69,0.0,0.0,1712327.49,1774237.18,0
1,244674.84,0.0,0.0,591635.52,836310.36,0
1,282053.93,50145.0,0.0,103703.69,385757.63,0
1,180465.17,0.0,0.0,613892.6,794357.77,0
1,172760.74,4415.0,0.0,4102004.96,4274765.7,0
1,59827.69,11404.0,0.0,492924.43,552752.12,0
1,135076.69,286795.0,151718.31,3130741.32,3265818.01,0
1,321109.93,60236.0,0.0,1773449.66,2094559.59,0
1,111881.43,20025.0,0.0,74974.05,186855.48,0
1,158583.03,0.0,0.0,163285.63,321868.66,0
1,82290.14,51175.0,0.0,0.0,136448.28,0
1,96963.15,0.0,0.0,192542.02,289505.17,0
1,294159.83,0.0,0.0,366534.75,660694.58,0
1,127889.22,0.0,0.0,189959.33,317848.55,0
1,131141.26,0.0,0.0,161277.95,292419.2,0
1,90997.6,55404.0,0.0,781322.06,872319.67,0
1,318561.75,156588.0,0.0,2469483.63,2788045.37,0
1,31891.04,0.0,0.0,349474.62,381365.67,0
1,5801.48,26350.0,20548.52,0.0,5801.48,0
1,269340.07,534.0,0.0,10698302.52,10967642.59,0
1,23619.41,0.0,0.0,1749926.54,1773545.95,0
0,253924.86,7013.0,0.0,521390.11,775314.97,0
1,127407.62,27996.02,0.0,6318231.83,6445639.45,0
0,909447.17,0.0,0.0,3139354.24,4048801.41,0
0,771039.26,0.0,0.0,1732184.81,2503224.07,0
1,331062.2,15733.0,0.0,162556.48,493618.69,0
1,327142.02,70540.0,0.0,223204.7,550346.73,0
1,80965.46,224243.0,143277.54,7323530.15,7404495.61,0
1,356591.83,0.0,0.0,885901.31,1033151.81,0
1,49041.66,59002.0,9960.34,0.0,49041.66,0
1,176926.9,0.0,0.0,3627974.86,3804901.76,0
1,154818.41,29350.24,0.0,7098376.59,7253195.01,0
0,5827793.03,156430.0,0.0,4643078.47,10470871.5,0
1,249827.04,0.0,0.0,372696.07,1375876.44,0
1,180680.53,21062.0,0.0,1820610.97,2001291.5,0
1,129189.16,1284.0,0.0,7702.0,0.0,0
1,262777.34,50730.0,0.0,922479.2,1185256.54,0
0,123551.54,126385.0,2833.46,241794.32,365345.86,0
1,417765.88,235105.0,0.0,211329.91,629095.79,0
0,8087983.69,0.0,0.0,9992508.76,20474069.95,0
1,57227.35,19215.0,0.0,0.0,57227.35,0
1,92216.19,3410.0,0.0,479392.07,571608.26,0
1,120566.5,0.0,0.0,1096377.16,1216943.66,0
1,66295.54,0.0,0.0,6596861.39,6663156.92,0
1,259382.33,0.0,0.0,602075.69,861458.02,0
1,32680.36,0.0,0.0,621594.01,654274.37,0
0,115417.15,0.0,0.0,313313.86,428731.01,0
0,109608.87,0.0,0.0,245455.13,355064.0,0
1,239529.21,0.0,0.0,334055.71,573584.92,0
1,212334.99,70224.63,0.0,1002095.14,1214430.12,0
1,63588.82,0.0,0.0,2096368.47,2159957.29,0
1,74232.66,0.0,0.0,125145.21,199377.87,0
1,81567.76,70974.37,0.0,782160.02,863727.78,0
1,121458.54,0.0,0.0,200938.86,322397.39,0
1,100322.81,864.0,0.0,1008526.59,1108849.4,0
1,83500.53,0.0,0.0,2525218.08,2608718.61,0
1,374742.34,2662.0,0.0,6481309.16,6856051.5,0
1,72336.44,330.0,0.0,0.0,72336.44,0
1,389176.06,10590.0,0.0,461951.45,851127.51,0
1,93198.56,70391.0,0.0,153173.41,246371.98,0
1,363272.22,41419.0,0.0,0.0,363272.22,0
1,76874.8,70315.0,0.0,337457.71,414332.51,0
1,39962.79,0.0,0.0,58322.86,98285.65,0
1,87456.26,31147.0,0.0,0.0,87456.26,0
1,41906.24,0.0,0.0,478820.79,520727.03,0
1,315719.19,0.0,0.0,915757.85,1231477.03,0
0,42116.14,10841.0,0.0,265851.44,307967.58,0
1,89233.01,0.0,0.0,29734942.66,29824175.67,0
1,159085.7,0.0,0.0,512004.36,671090.06,0
1,56003.75,2596.0,0.0,308140.64,364144.39,0
1,9028.73,0.0,0.0,710505.8,719534.53,0
1,153946.83,43038.58,0.0,1075384.85,1229331.68,0
0,256779.93,0.0,0.0,1045551.69,1302331.63,0
1,181195.54,29706.0,0.0,285575.0,13443.03,0
1,318338.5,20867.0,0.0,299394.51,617733.01,0
1,155565.39,0.0,0.0,438841.11,594406.5,0
1,138576.39,0.0,0.0,888752.37,1027328.76,0
1,70882.5,0.0,0.0,1833332.29,2401131.52,0
0,1894087.25,69876.0,0.0,377511.87,2271599.12,0
1,17004.87,0.0,0.0,1255093.46,1272098.32,0
1,123737.03,101592.0,0.0,4909728.42,5033465.45,0
0,29011.61,1015.0,0.0,0.0,29011.61,0
1,125466.19,0.0,0.0,2243768.29,2369234.48,0
1,255473.24,210895.88,0.0,827252.29,1082725.53,0
1,155376.92,0.0,0.0,291859.21,522521.1,0
1,279612.12,0.0,0.0,431036.88,710649.0,0
1,347003.08,114.0,0.0,5260465.48,5607468.55,0
1,164904.33,52130.0,0.0,37174.93,202079.25,0
1,252577.84,41629.0,0.0,4870798.48,5123376.32,0
1,140503.93,29601.0,0.0,95351.12,235855.05,0
1,118578.68,120796.0,2217.32,0.0,118578.68,0
1,210448.24,12492.0,0.0,2269328.07,2479776.3,0
1,76893.29,30464.0,0.0,815994.46,892887.76,0
1,247792.4,95281.0,0.0,1035195.85,1282988.25,0
1,113129.1,0.0,0.0,3224015.56,3337144.67,0
1,133103.18,0.0,0.0,370311.01,503414.18,0
1,317608.01,0.0,0.0,680097.5,997705.51,0
1,398372.01,0.0,0.0,2530170.46,2928542.47,0
1,117327.28,0.0,0.0,162567.36,279894.64,0
1,204388.81,0.0,0.0,522468.63,726857.44,0
1,95887.58,0.0,0.0,312149.55,408037.12,0
1,268883.68,0.0,0.0,3748776.15,4017659.82,0
1,120911.1,31865.0,0.0,1115755.99,1236667.1,0
1,95338.63,10465.0,0.0,0.0,95338.63,0
1,90178.77,523.0,0.0,567847.09,658025.86,0
1,154781.71,10831.0,0.0,12167.99,166949.71,0
1,88541.12,210213.0,121671.88,0.0,88541.12,0
0,386098.48,8051.0,0.0,10473351.17,10859449.64,0
0,369234.5,9409.85,0.0,3291747.03,3758388.54,0
1,27529.21,0.0,0.0,3421737.9,3449267.12,0
1,39172.73,5429.0,0.0,0.0,39172.73,0
1,381721.08,0.0,0.0,4036651.74,4418372.82,0
1,232561.38,22062.0,0.0,20252.07,252813.45,0
1,304869.79,27924.0,0.0,0.0,304869.79,0
1,142864.08,0.0,0.0,1462699.98,1605564.06,0
1,11496.95,0.0,0.0,42223.43,0.0,0
1,378874.87,233435.0,0.0,281872.84,669101.21,0
0,913828.51,131977.76,0.0,1397893.69,2311722.19,0
0,842810.79,0.0,0.0,11750484.37,12593295.17,0
1,315921.69,0.0,0.0,1411714.2,1727635.88,0
1,117671.23,204066.0,86394.77,0.0,117671.23,0
1,263995.09,49797.0,0.0,0.0,393156.12,0
1,181754.27,263994.0,82239.73,0.0,181754.27,0
1,54468.59,0.0,0.0,1214442.85,1268911.44,0
0,920024.05,16804.0,0.0,6153915.08,7073939.13,0
1,22153.23,0.0,0.0,974066.09,996219.32,0
1,275320.59,17918.0,0.0,37746.98,313067.57,0
1,85465.5,0.0,0.0,1923745.03,2033444.29,0
0,129365.44,0.0,0.0,299749.74,545658.7,0
1,302666.27,0.0,0.0,503414.92,806081.19,0
1,302959.38,0.0,0.0,8745929.73,9048889.11,0
0,7342285.96,521847.0,0.0,8426750.06,15769036.02,0
1,123929.97,0.0,0.0,1653752.48,1777682.44,0
1,259203.5,0.0,0.0,3327932.54,3587136.04,0
1,302298.56,0.0,0.0,3197240.33,3499538.88,0
1,160329.69,82037.0,0.0,392074.84,552404.53,0
1,29993.07,20301.0,0.0,195961.41,55494.28,0
1,108202.39,14.0,0.0,0.0,108202.39,0
1,8431.4,0.0,0.0,2049458.95,2279582.02,0
1,139617.26,270587.15,130969.88,669154.91,808772.18,0
1,251435.0,0.0,0.0,387929.74,639364.74,0
1,19556.31,0.0,0.0,143586.82,163143.13,0
1,86709.53,102363.44,15653.91,1268434.32,1165664.72,0
1,139969.35,2875.0,0.0,0.0,139969.35,0
1,251914.23,0.0,0.0,340208.23,286171.41,0
1,93890.41,0.0,0.0,1848879.23,1942769.65,0
0,320084.37,408104.0,88019.63,0.0,320084.37,0
1,18595.92,0.0,0.0,61400.29,79996.21,0
1,343816.58,0.0,0.0,360754.58,704571.16,0
1,207820.19,0.0,0.0,809767.02,1017587.21,0
1,45665.85,10135.0,0.0,510545.54,556211.39,0
0,1386332.09,200.0,0.0,77965.89,1464297.98,0
1,36383.39,813.0,0.0,0.0,36383.39,0
1,224860.62,3729.0,0.0,517866.62,742727.24,0
1,71116.59,47929.0,0.0,0.0,71116.59,0
1,66148.0,0.0,0.0,231464.22,297612.22,0
1,423532.97,43555.0,0.0,1417161.49,1840694.46,0
1,182671.64,10133.0,0.0,270232.01,452903.65,0
1,190505.6,49681.0,0.0,71919.87,262425.47,0
1,12576.75,0.0,0.0,319111.47,331688.21,0
1,91798.0,0.0,0.0,2331430.67,2423228.67,0
1,175097.81,0.0,0.0,2564442.18,2739540.0,0
1,54716.62,0.0,0.0,119920.62,174637.24,0
1,310891.24,0.0,0.0,1051895.59,1362786.83,0
1,30464.54,106981.0,76516.46,182261.95,212726.49,0
1,294422.63,11401.0,0.0,3764853.07,4059275.7,0
1,459709.23,12609.0,0.0,214508.3,674217.53,0
1,225393.34,140014.58,0.0,2778212.58,3003605.92,0
1,2021.7,3457.0,1435.3,110062.34,112084.04,0
1,344318.77,0.0,0.0,470298.24,814617.01,0
1,94340.42,115712.62,21372.2,2505148.75,2599489.17,0
0,742096.3,0.0,0.0,1979794.69,2721890.99,0
1,351201.75,43179.0,0.0,377388.44,728590.2,0
0,160968.29,0.0,0.0,1383030.2,1543998.5,0
0,302892.19,0.0,0.0,487397.73,790289.92,0
0,921677.88,0.0,0.0,1135395.45,2057073.33,0
1,283034.38,117082.42,0.0,1051731.72,1334766.1,0
0,211517.71,0.0,0.0,3687890.92,3899408.63,0
1,170820.49,0.0,0.0,10387769.21,10558589.7,0
1,317072.35,148476.0,0.0,135246.47,741490.15,0
1,6041.19,70499.0,64457.81,1983718.17,1989759.36,0
1,193101.64,0.0,0.0,531017.55,1337416.56,0
1,72733.11,0.0,0.0,98806.82,171539.94,0
1,370935.17,26130.0,0.0,351856.62,722791.79,0
1,262030.13,0.0,0.0,988588.82,1250618.95,0
1,502698.67,0.0,0.0,2064889.92,2567588.59,0
1,177953.69,0.0,0.0,890950.1,1068903.79,0
0,34251.85,0.0,0.0,302345.15,336597.0,0
1,234002.03,0.0,0.0,3916964.46,4150966.49,0
1,50238.26,11874.0,0.0,2125098.44,2175336.69,0
1,93914.08,20713.0,0.0,227993.42,321907.5,0
1,138011.66,0.0,0.0,1523179.66,1661191.33,0
1,199332.94,0.0,0.0,1066622.46,1265955.41,0
1,253317.43,0.0,0.0,258029.66,511347.09,0
1,100355.19,0.0,0.0,530011.74,630366.93,0
1,42003.18,0.0,0.0,44186.09,86189.27,0
1,440643.29,3450.0,0.0,0.0,440643.29,0
0,626841.48,0.0,0.0,8696853.71,9323695.18,0
1,52021.29,11239.0,0.0,99768.05,1475383.52,0
1,372775.02,34546.0,0.0,516865.16,889640.18,0
1,52502.89,40529.0,0.0,6858.33,59361.22,0
1,574292.42,103799.0,0.0,0.0,574292.42,0
0,166074.59,0.0,0.0,946124.35,1112198.94,0
1,329646.84,0.0,0.0,378634.62,708281.46,0
1,42023.72,0.0,0.0,1273320.32,1315344.04,0
1,85119.4,0.0,0.0,2075080.62,2160200.02,0
1,240006.25,44400.3,0.0,474541.47,714547.72,0
1,56472.59,0.0,0.0,159147.79,215620.39,0
1,42303.33,44967.0,2663.67,0.0,42303.33,0
0,757232.23,10759.0,0.0,0.0,757232.23,0
0,696206.16,0.0,0.0,4035765.04,4731971.2,0
1,48324.57,0.0,0.0,413975.04,462299.61,0
1,97120.84,0.0,0.0,365683.63,462804.47,0
1,98706.18,31354.0,0.0,581911.89,680618.07,0
1,215237.19,0.0,0.0,432067.17,647304.36,0
1,164024.81,0.0,0.0,1823052.06,1987076.87,0
1,263366.17,0.0,0.0,858462.63,1121828.8,0
1,105768.06,0.0,0.0,1904391.94,2010160.0,0
1,138233.07,15033.0,0.0,0.0,138233.07,0
1,53147.23,0.0,0.0,66770.76,119917.98,0
1,175482.17,0.0,0.0,833709.67,1009191.84,0
1,17983.08,20006.0,2022.92,0.0,17983.08,0
1,5128.62,15354.97,10226.35,199951.86,205080.48,0
1,251768.05,965607.0,713838.95,170116.38,421884.43,0
1,96322.25,107407.0,11084.75,466406.0,562728.25,0
1,223058.34,0.0,0.0,769138.47,992196.81,0
1,54288.37,0.0,0.0,2061420.26,2115708.63,0
1,273519.3,137585.44,0.0,2990261.7,3263781.0,0
1,274427.39,9282.46,0.0,1016656.62,1291084.01,0
0,317963.33,0.0,0.0,1616882.06,1934845.39,0
1,154390.06,65824.0,0.0,118172.47,272562.53,0
1,172432.31,0.0,0.0,779763.08,952195.39,0
1,351868.94,0.0,0.0,425776.56,777645.5,0
1,255095.79,39016.0,0.0,0.0,255095.79,0
0,690948.22,0.0,0.0,2946996.58,3637944.8,0
1,142572.47,21292.0,0.0,0.0,142572.47,0
1,193267.63,0.0,0.0,375004.71,568272.34,0
1,206445.58,6076.0,0.0,4869867.88,5076313.46,0
1,163077.56,6652.0,0.0,73461.99,236539.55,0
0,277239.9,0.0,0.0,406271.82,683511.72,0
1,196500.4,56910.0,0.0,2982071.68,3178572.08,0
1,260575.86,1147.0,0.0,3387060.37,3647636.23,0
0,983479.66,0.0,0.0,3131440.16,22190.99,0
0,28157.63,0.0,0.0,2704888.78,2733046.41,0
1,133926.35,10513.0,0.0,387543.05,521469.4,0
1,226936.54,42293.0,0.0,2504536.41,2731472.95,0
1,577749.26,13408.0,0.0,0.0,577749.26,0
1,221726.95,100352.0,0.0,0.0,221726.95,0
0,103781.25,0.0,0.0,317436.44,421217.69,0
1,4336.73,0.0,0.0,526252.27,530588.99,0
1,10963.78,26609.08,15645.3,69134.34,80098.12,0
0,843442.58,112954.42,0.0,3763152.47,4606595.05,0
0,3036213.73,20300.0,0.0,1180758.38,4216972.11,0
1,63339.76,0.0,0.0,803046.56,866386.32,0
1,284405.95,0.0,0.0,1928152.15,2212558.1,0
1,260545.82,27118.33,0.0,1643532.86,1904078.68,0
1,319241.42,162401.0,0.0,0.0,319241.42,0
0,2017676.72,0.0,0.0,3200887.72,5218564.44,0
0,514012.43,391385.79,0.0,771319.74,1285332.17,0
1,277665.64,70855.0,0.0,2209504.83,2487170.47,0
1,147172.3,30623.0,0.0,144095.31,291267.61,0
1,225804.32,0.0,0.0,672935.92,898740.24,0
1,319474.13,41954.0,0.0,262194.25,581668.38,0
1,188023.9,553.0,0.0,0.0,188023.9,0
0,458007.04,0.0,0.0,1770200.66,2228207.7,0
0,632057.97,109158.0,0.0,983334.6,1972536.58,0
1,63896.54,159446.0,95549.46,0.0,63896.54,0
1,294411.36,0.0,0.0,889663.61,1184074.97,0
1,39437.79,0.0,0.0,3097486.78,3136924.57,0
1,144703.65,11770.0,0.0,1732901.59,1877605.24,0
1,187791.39,0.0,0.0,2106070.51,2293861.9,0
0,936207.82,91558.0,0.0,4160840.83,5097048.65,0
0,1186791.12,31691.0,0.0,0.0,1186791.12,0
1,25802.57,11286.0,0.0,0.0,25802.57,0
1,420611.32,11141.0,0.0,3666508.3,4087119.61,0
1,92434.0,30338.0,0.0,68953.77,161387.77,0
1,96033.73,19314.0,0.0,3317613.61,3413647.33,0
1,99133.84,29811.0,0.0,7776.99,106910.83,0
0,84843.04,0.0,0.0,2397883.64,2482726.68,0
1,385865.92,39856.0,0.0,1779255.13,1856114.33,0
0,2614605.46,0.0,0.0,15269481.71,17884087.17,0
1,331833.88,0.0,0.0,1970716.28,2302550.16,0
1,58269.43,10324.0,0.0,15700.34,73969.77,0
0,70407.53,0.0,0.0,2186084.75,2256492.28,0
1,166173.11,70257.0,0.0,42212.35,208385.46,0
1,185741.68,0.0,0.0,3531892.09,3717633.77,0
1,100025.95,0.0,0.0,432738.65,532764.6,0
1,138478.22,0.0,0.0,3096711.38,3235189.6,0
1,13944.1,30516.0,16571.9,0.0,13944.1,0
0,481563.22,205224.0,0.0,921006.23,1402569.45,0
1,238008.38,0.0,0.0,1658944.53,1896952.91,0
1,172069.9,0.0,0.0,846826.53,1018896.42,0
1,1000.33,0.0,0.0,247797.18,349672.45,0
1,87995.22,422627.65,334632.43,4380005.29,4468000.51,0
1,149711.59,132382.0,0.0,72611.66,222323.25,0
1,164812.3,35342.37,0.0,1265487.73,1143750.69,0
1,46932.82,49799.0,2866.18,455459.97,502392.79,0
1,59847.68,19012.0,0.0,4000072.63,4059920.31,0
1,330991.8,0.0,0.0,1404490.02,1735481.83,0
0,374892.55,0.0,0.0,6668021.03,7042913.59,0
1,219644.99,0.0,0.0,1352373.64,1572018.63,0
1,266090.75,4640.0,0.0,0.0,266090.75,0
1,79927.46,213825.79,133898.33,243648.14,323575.6,0
1,208704.08,5384.0,0.0,0.0,208704.08,0
0,545829.29,16698.0,0.0,652445.86,1198275.16,0
1,115127.65,154717.0,39589.35,36076.08,151203.74,0
1,215338.68,0.0,0.0,9705697.73,9921036.41,0
0,561248.66,0.0,0.0,790953.09,1355583.34,0
1,119573.05,25758.0,0.0,494258.94,613831.98,0
0,482304.18,71889.0,0.0,25383.02,562921.26,0
0,1024711.24,0.0,0.0,1442575.18,2467286.43,0
